,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,location
0,Shared room,San Francisco,North Beach,93,4.5,4,1.0,147.0,37.799263,-122.404322,0101000020E610000069C36169E0995EC091F3FE3F4EE64240
1,Shared room,San Francisco,North Beach,115,4.5,4,1.0,137.0,37.79892,-122.40408500000001,0101000020E610000077F35487DC995EC0670FB40243E64240
2,Shared room,San Francisco,Downtown/Civic Center,4,5.0,2,1.0,145.0,37.785847,-122.416518,0101000020E6100000800C1D3BA89A5EC071546EA296E44240
3,Shared room,San Francisco,Downtown/Civic Center,8,4.0,14,1.0,138.0,37.782078999999996,-122.421775,0101000020E61000004ED1915CFE9A5EC0B7F1272A1BE44240
4,Shared room,San Francisco,Financial District,125,4.5,4,1.0,90.0,37.79441,-122.404725,0101000020E6100000E9B7AF03E7995EC0C4CE143AAFE54240
5,Shared room,San Francisco,Financial District,78,4.5,4,1.0,90.0,37.793125,-122.40442900000001,0101000020E610000074232C2AE2995EC0EC51B81E85E54240
6,Shared room,San Francisco,Financial District,83,4.5,4,1.0,90.0,37.792597,-122.40339499999999,0101000020E6100000AD174339D1995EC030F488D173E54240
7,Shared room,San Francisco,North Beach,47,5.0,4,1.0,95.0,37.79909,-122.40631499999999,0101000020E6100000F437A110019A5EC0C347C49448E64240
8,Shared room,San Francisco,North Beach,59,4.5,4,1.0,90.0,37.799257,-122.40476399999999,0101000020E610000048A643A7E7995EC0AE0CAA0D4EE64240
9,Shared room,San Francisco,North Beach,83,4.5,4,1.0,90.0,37.79845,-122.404776,0101000020E61000002A8D98D9E7995EC0E0BE0E9C33E64240
10,Shared room,San Francisco,North Beach,87,4.5,4,1.0,90.0,37.799333000000004,-122.40628600000001,0101000020E6100000A6B4FE96009A5EC089CE328B50E64240
11,Shared room,San Francisco,Financial District,26,4.5,4,1.0,90.0,37.793044,-122.40323799999999,0101000020E610000049A0C1A6CE995EC0FF243E7782E54240
12,Shared room,San Francisco,North Beach,158,4.5,4,1.0,90.0,37.799382,-122.40548700000001,0101000020E610000000FDBE7FF3995EC06B813D2652E64240
13,Shared room,San Francisco,Western Addition,90,5.0,4,1.0,95.0,37.782553,-122.44393600000001,0101000020E610000017618A72699C5EC07F315BB22AE44240
14,Shared room,San Francisco,North Beach,129,4.5,4,1.0,90.0,37.798939000000004,-122.405961,0101000020E6100000E59CD843FB995EC0DD3F16A243E64240
15,Shared room,San Francisco,Financial District,0,0.0,2,1.0,41.0,37.792234,-122.39399099999999,0101000020E6100000C6FA062637995EC0BF6378EC67E54240
16,Shared room,San Francisco,South of Market,0,0.0,3,1.0,42.0,37.780509,-122.393418,0101000020E610000018EAB0C22D995EC0E99D0AB8E7E34240
17,Shared room,San Francisco,Western Addition,0,0.0,1,1.0,400.0,37.770644,-122.436452,0101000020E610000086915ED4EE9B5EC0E76D6C76A4E24240
18,Shared room,San Francisco,Pacific Heights,1,0.0,3,1.0,250.0,37.796174,-122.431614,0101000020E6100000BA9F53909F9B5EC077F69507E9E54240
19,Shared room,San Francisco,Pacific Heights,1,0.0,1,1.0,250.0,37.794576,-122.426172,0101000020E6100000239EEC66469B5EC0DF1797AAB4E54240
20,Shared room,San Francisco,Mission,1,0.0,2,1.0,300.0,37.768049,-122.42568999999999,0101000020E6100000FE0E45813E9B5EC0DD5CFC6D4FE24240
21,Shared room,San Francisco,Potrero Hill,0,0.0,2,1.0,200.0,37.761796999999994,-122.39813600000001,0101000020E61000000ED76A0F7B995EC07098689082E14240
22,Shared room,San Francisco,Downtown/Civic Center,0,0.0,2,1.0,200.0,37.774905,-122.420798,0101000020E6100000390EBC5AEE9A5EC0E140481630E34240
23,Shared room,San Francisco,Outer Richmond,0,0.0,2,1.0,200.0,37.782934000000004,-122.478551,0101000020E6100000F59D5F94A09E5EC096766A2E37E44240
24,Shared room,San Francisco,Western Addition,0,0.0,2,1.0,150.0,37.778794,-122.436682,0101000020E61000001F300F99F29B5EC017299485AFE34240
25,Shared room,San Francisco,Bayview,0,0.0,1,1.0,150.0,37.738795,-122.40218,0101000020E6100000BDC62E51BD995EC063B9A5D590DE4240
26,Shared room,San Francisco,South of Market,0,0.0,1,1.0,150.0,37.778736,-122.410273,0101000020E6100000A35BAFE9419A5EC0E31B0A9FADE34240
27,Shared room,San Francisco,Outer Richmond,0,0.0,1,1.0,150.0,37.776502,-122.480226,0101000020E6100000172CD505BC9E5EC0A9A3E36A64E34240
28,Shared room,San Francisco,Nob Hill,16,5.0,3,1.0,159.0,37.789729,-122.412503,0101000020E61000001FA0FB72669A5EC0F5D901D715E54240
29,Shared room,San Francisco,Inner Richmond,1,0.0,1,1.0,150.0,37.773817,-122.469664,0101000020E6100000F20698F90E9E5EC05F0B7A6F0CE34240
30,Shared room,San Francisco,South of Market,0,0.0,1,1.0,175.0,37.780513,-122.397095,0101000020E6100000ED9925016A995EC02A8D98D9E7E34240
31,Shared room,San Francisco,Western Addition,0,0.0,2,1.0,160.0,37.774644,-122.43263400000001,0101000020E6100000CF488446B09B5EC07505DB8827E34240
32,Shared room,San Francisco,Ocean View,4,4.0,5,1.0,169.0,37.70994,-122.46803500000001,0101000020E610000089981249F49D5EC0A60F5D50DFDA4240
33,Shared room,San Francisco,South of Market,14,5.0,1,1.0,155.0,37.779889000000004,-122.40288100000001,0101000020E610000081CB63CDC8995EC04CC11A67D3E34240
34,Shared room,San Francisco,South of Market,4,5.0,2,1.0,139.0,37.781626,-122.391006,0101000020E61000008CA2073E06995EC006DA1D520CE44240
35,Shared room,San Francisco,South of Market,186,5.0,2,1.0,130.0,37.775244,-122.40750600000001,0101000020E61000001FBB0B94149A5EC0CA3505323BE34240
36,Shared room,San Francisco,Outer Richmond,3,5.0,1,1.0,100.0,37.780846999999994,-122.503349,0101000020E61000005B5EB9DE36A05EC0011764CBF2E34240
37,Shared room,San Francisco,Inner Sunset,0,0.0,1,1.0,105.0,37.764784999999996,-122.462207,0101000020E6100000DE3EABCC949D5EC056BC9179E4E14240
38,Shared room,San Francisco,Diamond Heights,0,0.0,1,1.0,120.0,37.744062,-122.439526,0101000020E610000078EFA831219C5EC02219726C3DDF4240
39,Shared room,San Francisco,Haight Ashbury,3,5.0,3,1.0,115.0,37.769220000000004,-122.45106799999999,0101000020E61000006B11514CDE9C5EC0EDB60BCD75E24240
40,Shared room,San Francisco,Chinatown,5,5.0,1,1.0,80.0,37.797211,-122.407981,0101000020E6100000EC18575C1C9A5EC0778192020BE64240
41,Shared room,San Francisco,North Beach,45,5.0,2,1.0,80.0,37.798491999999996,-122.404073,0101000020E6100000950C0055DC995EC00F0F61FC34E64240
42,Shared room,San Francisco,Nob Hill,0,0.0,1,1.0,85.0,37.79119,-122.42071499999999,0101000020E6100000F27B9BFEEC9A5EC00C76C3B645E54240
43,Shared room,San Francisco,Outer Richmond,0,0.0,1,1.0,100.0,37.773525,-122.49283700000001,0101000020E61000008F5033A48A9F5EC0B7D100DE02E34240
44,Shared room,San Francisco,Nob Hill,1,0.0,1,1.0,100.0,37.794078000000006,-122.41508999999999,0101000020E610000063B9A5D5909A5EC08E3C1059A4E54240
45,Shared room,San Francisco,Mission,1,0.0,1,1.0,99.0,37.751589,-122.42186699999999,0101000020E6100000BF1072DEFF9A5EC045847F1134E04240
46,Shared room,San Francisco,Mission,0,0.0,1,1.0,100.0,37.751365,-122.40896799999999,0101000020E610000013471E882C9A5EC0F52D73BA2CE04240
47,Shared room,San Francisco,Mission,0,0.0,2,1.0,100.0,37.75847,-122.407347,0101000020E6100000EBC726F9119A5EC0A27F828B15E14240
48,Shared room,San Francisco,Western Addition,87,4.5,2,1.0,81.0,37.774602,-122.42991,0101000020E61000004C8E3BA5839B5EC046B5882826E34240
49,Shared room,San Francisco,South of Market,0,0.0,1,1.0,99.0,37.787871,-122.391231,0101000020E61000009C8BBFED09995EC0C13BF9F4D8E44240
50,Shared room,San Francisco,North Beach,36,4.5,1,1.0,90.0,37.804307,-122.412341,0101000020E6100000327381CB639A5EC0D1782288F3E64240
51,Shared room,San Francisco,South of Market,82,4.5,2,1.0,89.0,37.778855,-122.403632,0101000020E61000009FE74F1BD5995EC0BDA94885B1E34240
52,Shared room,San Francisco,South of Market,9,5.0,2,1.0,100.0,37.779711999999996,-122.396927,0101000020E610000090F9804067995EC03E26529ACDE34240
53,Shared room,San Francisco,Financial District,26,4.5,2,1.0,85.0,37.784647,-122.39971100000001,0101000020E61000007E3672DD94995EC0C7F319506FE44240
54,Shared room,San Francisco,South of Market,0,0.0,1,1.0,80.0,37.781258,-122.38933600000001,0101000020E6100000F3C98AE1EA985EC083DE1B4300E44240
55,Shared room,San Francisco,South of Market,0,0.0,1,1.0,70.0,37.778477,-122.393829,0101000020E6100000D9CD8C7E34995EC017D86322A5E34240
56,Shared room,San Francisco,South of Market,1,0.0,1,1.0,80.0,37.774037,-122.396721,0101000020E6100000BB287AE063995EC06D72F8A413E34240
57,Shared room,San Francisco,South of Market,9,5.0,1,1.0,69.0,37.781508,-122.390068,0101000020E6100000D5CDC5DFF6985EC0FCC7427408E44240
58,Shared room,San Francisco,Western Addition,0,0.0,1,1.0,80.0,37.783475,-122.431497,0101000020E61000009DD497A59D9B5EC0E71DA7E848E44240
59,Shared room,San Francisco,Mission,0,0.0,1,1.0,75.0,37.760614000000004,-122.42274499999999,0101000020E61000000B630B410E9B5EC09B70AFCC5BE14240
60,Shared room,San Francisco,Mission,0,0.0,1,1.0,75.0,37.761303999999996,-122.408768,0101000020E6100000AFE94141299A5EC03128D36872E14240
61,Shared room,San Francisco,Marina,22,5.0,1,1.0,75.0,37.802492,-122.429525,0101000020E61000001FF46C567D9B5EC09CA6CF0EB8E64240
62,Shared room,San Francisco,Inner Richmond,0,0.0,1,1.0,75.0,37.781333000000004,-122.45475800000001,0101000020E61000000A664CC11A9D5EC08D2441B802E44240
63,Shared room,San Francisco,North Beach,29,4.5,2,1.0,80.0,37.799248,-122.404596,0101000020E6100000EA059FE6E4995EC05BB22AC24DE64240
64,Shared room,San Francisco,North Beach,0,0.0,1,1.0,70.0,37.79912,-122.405929,0101000020E6100000DFDFA0BDFA995EC02ECA6C9049E64240
65,Shared room,San Francisco,Mission,3,4.5,1,1.0,75.0,37.749619,-122.42093799999999,0101000020E610000032E9EFA5F09A5EC0E9BAF083F3DF4240
66,Shared room,San Francisco,Western Addition,8,4.5,14,1.0,69.0,37.784029,-122.423548,0101000020E6100000511212691B9B5EC0CB0EF10F5BE44240
67,Shared room,San Francisco,South of Market,1,0.0,1,1.0,72.0,37.778446,-122.39413200000001,0101000020E6100000A7936C7539995EC0DCD9571EA4E34240
68,Shared room,San Francisco,Western Addition,3,5.0,1,1.0,75.0,37.783097999999995,-122.44578100000001,0101000020E6100000670B08AD879C5EC011C8258E3CE44240
69,Shared room,San Francisco,South of Market,104,5.0,1,1.0,75.0,37.785940000000004,-122.39408799999998,0101000020E6100000BFEFDFBC38995EC0224F92AE99E44240
70,Shared room,San Francisco,Financial District,17,4.5,4,1.0,45.0,37.794714,-122.40328600000001,0101000020E6100000D13B1570CF995EC030D63730B9E54240
71,Shared room,San Francisco,Financial District,76,4.5,4,1.0,45.0,37.794208000000005,-122.40310500000001,0101000020E6100000A9F6E978CC995EC05C1C959BA8E54240
72,Shared room,San Francisco,Visitacion Valley,20,4.5,1,1.0,45.0,37.713015999999996,-122.41376699999999,0101000020E6100000804A95287B9A5EC02BC3B81B44DB4240
73,Shared room,San Francisco,Financial District,204,4.5,4,1.0,45.0,37.793414,-122.403399,0101000020E61000004D0F0A4AD1995EC0221807978EE54240
74,Shared room,San Francisco,Financial District,25,4.5,4,1.0,45.0,37.793477,-122.40335,0101000020E6100000DDB5847CD0995EC0699082A790E54240
75,Shared room,San Francisco,Financial District,13,4.5,4,1.0,45.0,37.793246,-122.40326200000001,0101000020E61000000D6E6B0BCF995EC067D7BD1589E54240
76,Shared room,San Francisco,Financial District,14,4.5,4,1.0,45.0,37.794540999999995,-122.403149,0101000020E6100000919A7631CD995EC0632AFD84B3E54240
77,Shared room,San Francisco,North Beach,164,4.5,4,1.0,42.0,37.798914,-122.40611299999999,0101000020E6100000C05E61C1FD995EC085285FD042E64240
78,Shared room,San Francisco,Visitacion Valley,23,4.5,1,1.0,45.0,37.714797,-122.413706,0101000020E61000002D0ABB287A9A5EC0B323D5777EDB4240
79,Shared room,San Francisco,Financial District,199,4.5,4,1.0,45.0,37.792708000000005,-122.403826,0101000020E610000091D10149D8995EC087A3AB7477E54240
80,Shared room,San Francisco,Mission,128,5.0,1,1.0,49.0,37.756869,-122.414603,0101000020E6100000B47405DB889A5EC0992D5915E1E04240
81,Shared room,San Francisco,North Beach,105,4.5,4,1.0,47.0,37.798751,-122.404756,0101000020E610000007B7B585E7995EC0DB5207793DE64240
82,Shared room,San Francisco,Visitacion Valley,15,4.5,1,1.0,45.0,37.714033,-122.413627,0101000020E6100000876F61DD789A5EC0E4A1EF6E65DB4240
83,Shared room,San Francisco,Outer Sunset,14,4.5,1,1.0,45.0,37.754143,-122.49324299999999,0101000020E6100000C87E164B919F5EC0F0C000C287E04240
84,Shared room,San Francisco,Financial District,198,4.5,4,1.0,45.0,37.793088,-122.404431,0101000020E6100000459F8F32E2995EC0CE6C57E883E54240
85,Shared room,San Francisco,North Beach,130,4.5,4,1.0,43.0,37.798829,-122.40473899999999,0101000020E61000009C1A683EE7995EC0560C570740E64240
86,Shared room,San Francisco,Mission,87,5.0,1,1.0,49.0,37.758301,-122.4128,0101000020E61000007CF2B0506B9A5EC016C3D50110E14240
87,Shared room,San Francisco,Western Addition,0,0.0,1,1.0,60.0,37.776374,-122.432864,0101000020E610000068E7340BB49B5EC07BBB253960E34240
88,Shared room,San Francisco,Pacific Heights,0,0.0,1,1.0,60.0,37.795361,-122.427044,0101000020E6100000FE7C5BB0549B5EC0C6C1A563CEE54240
89,Shared room,San Francisco,Mission,1,0.0,2,1.0,50.0,37.760661999999996,-122.420827,0101000020E610000086915ED4EE9A5EC0ADA7565F5DE14240
90,Shared room,San Francisco,South of Market,1,0.0,4,1.0,55.0,37.772884000000005,-122.392331,0101000020E61000003F8D7BF31B995EC003CDE7DCEDE24240
91,Shared room,San Francisco,Mission,3,5.0,1,1.0,49.0,37.759037,-122.41882700000001,0101000020E6100000A2EBC20FCE9A5EC01BBAD91F28E14240
92,Shared room,San Francisco,Downtown/Civic Center,4,5.0,1,1.0,60.0,37.779587,-122.421343,0101000020E61000008159A148F79A5EC081B1BE81C9E34240
93,Shared room,San Francisco,Outer Sunset,9,5.0,1,1.0,52.0,37.751359,-122.477392,0101000020E6100000CFD72C978D9E5EC013471E882CE04240
94,Shared room,San Francisco,Castro/Upper Market,71,5.0,2,1.0,55.0,37.768190999999995,-122.439228,0101000020E610000033DFC14F1C9C5EC0700A2B1554E24240
95,Shared room,San Francisco,Outer Sunset,36,5.0,1,1.0,47.0,37.756345,-122.49264699999999,0101000020E61000003E5E4887879F5EC01FBFB7E9CFE04240
96,Shared room,San Francisco,Financial District,5,5.0,1,1.0,42.0,37.784273999999996,-122.398482,0101000020E6100000DC82A5BA80995EC0338D261763E44240
97,Shared room,San Francisco,Financial District,98,4.5,4,1.0,45.0,37.794697,-122.403737,0101000020E6100000DACBB6D3D6995EC05A9D9CA1B8E54240
98,Shared room,San Francisco,South of Market,0,0.0,1,1.0,50.0,37.777029,-122.41555,0101000020E610000094F6065F989A5EC09485AFAF75E34240
99,Shared room,San Francisco,Haight Ashbury,0,0.0,1,1.0,45.0,37.768954,-122.448838,0101000020E6100000EECC04C3B99C5EC06F10AD156DE24240
100,Shared room,San Francisco,South of Market,0,0.0,1,1.0,50.0,37.780189,-122.40509099999998,0101000020E6100000DA39CD02ED995EC077D9AF3BDDE34240
101,Shared room,San Francisco,Downtown/Civic Center,0,0.0,2,1.0,54.0,37.788451,-122.412127,0101000020E61000001CB3EC49609A5EC0CFBF5DF6EBE44240
102,Shared room,San Francisco,South of Market,0,0.0,1,1.0,50.0,37.779596999999995,-122.39726100000001,0101000020E61000007BBE66B96C995EC0A587A1D5C9E34240
103,Shared room,San Francisco,Bayview,3,5.0,1,1.0,45.0,37.725597,-122.394861,0101000020E6100000D15D126745995EC0B189CC5CE0DC4240
104,Shared room,San Francisco,Visitacion Valley,33,4.5,1,1.0,45.0,37.713184000000005,-122.41208200000001,0101000020E61000004C512E8D5F9A5EC0E603029D49DB4240
105,Shared room,San Francisco,Bayview,31,5.0,2,1.0,59.0,37.727202,-122.3717,0101000020E610000016FBCBEEC9975EC0FBCA83F414DD4240
106,Shared room,San Francisco,Inner Sunset,67,4.5,1,1.0,50.0,37.763636,-122.458262,0101000020E6100000F9BF232A549D5EC02D060FD3BEE14240
107,Shared room,San Francisco,Financial District,226,4.5,4,1.0,45.0,37.794470000000004,-122.404505,0101000020E61000006284F068E3995EC099D36531B1E54240
108,Shared room,San Francisco,Lakeshore,1,0.0,1,1.0,50.0,37.719112,-122.48021399999999,0101000020E6100000354580D3BB9E5EC0A114ADDC0BDC4240
109,Shared room,San Francisco,Outer Sunset,21,4.5,1,1.0,42.0,37.749887,-122.47767900000001,0101000020E61000001ABFF04A929E5EC00859164CFCDF4240
110,Shared room,San Francisco,North Beach,94,4.5,4,1.0,43.0,37.798451,-122.404453,0101000020E610000039F1D58EE2995EC0B03A72A433E64240
111,Shared room,San Francisco,Outer Sunset,29,5.0,1,1.0,47.0,37.755573,-122.494409,0101000020E61000004776A565A49F5EC0CC5EB69DB6E04240
112,Shared room,San Francisco,Mission,96,5.0,1,1.0,49.0,37.758097,-122.41388400000001,0101000020E61000009C1551137D9A5EC00D198F5209E14240
113,Shared room,San Francisco,Western Addition,2,0.0,1,1.0,53.0,37.78223,-122.432635,0101000020E6100000B806B64AB09B5EC09CF9D51C20E44240
114,Shared room,San Francisco,Castro/Upper Market,257,5.0,1,1.0,51.0,37.764332,-122.43664299999999,0101000020E6100000C0417BF5F19B5EC0A5A487A1D5E14240
115,Shared room,San Francisco,Chinatown,6,5.0,1,1.0,29.0,37.794553,-122.406003,0101000020E6100000FCC401F4FB995EC027F8A6E9B3E54240
116,Shared room,San Francisco,Chinatown,5,5.0,1,1.0,29.0,37.794782,-122.40591699999999,0101000020E6100000FDF84B8BFA995EC088B9A46ABBE54240
117,Shared room,San Francisco,Financial District,0,0.0,1,1.0,34.0,37.792248,-122.393271,0101000020E6100000C6DD205A2B995EC02429E96168E54240
118,Shared room,San Francisco,Mission,0,0.0,1,1.0,34.0,37.769089,-122.423983,0101000020E6100000D7C39789229B5EC04F5B238271E24240
119,Shared room,San Francisco,Chinatown,5,5.0,1,1.0,29.0,37.794184,-122.405819,0101000020E61000001B4641F0F8995EC0D48041D2A7E54240
120,Shared room,San Francisco,Downtown/Civic Center,1,0.0,1,1.0,28.0,37.780501,-122.41503200000001,0101000020E6100000C8B260E28F9A5EC066BFEE74E7E34240
121,Shared room,San Francisco,Chinatown,0,0.0,1,1.0,25.0,37.796007,-122.405566,0101000020E6100000A69718CBF4995EC08C31B08EE3E54240
122,Shared room,San Francisco,Ocean View,15,5.0,1,1.0,40.0,37.713954,-122.467717,0101000020E610000020B24813EF9D5EC0986C3CD862DB4240
123,Shared room,San Francisco,South of Market,0,0.0,1,1.0,21.0,37.776995,-122.416877,0101000020E6100000185DDE1CAE9A5EC0E813799274E34240
124,Shared room,San Francisco,South of Market,0,0.0,1,1.0,38.0,37.774591,-122.394297,0101000020E61000004CFA7B293C995EC0526342CC25E34240
125,Shared room,San Francisco,Inner Richmond,2,0.0,2,1.0,38.0,37.776407,-122.46141499999999,0101000020E610000091B8C7D2879D5EC057B1F84D61E34240
126,Shared room,San Francisco,Western Addition,0,0.0,1,1.0,25.0,37.786260999999996,-122.42521799999999,0101000020E6100000EAEA8EC5369B5EC0658F5033A4E44240
127,Shared room,San Francisco,Financial District,0,0.0,1,1.0,10.0,37.792967,-122.39551499999999,0101000020E6100000F584251E50995EC053E751F17FE54240
128,Shared room,San Francisco,Outer Sunset,0,0.0,1,1.0,35.0,37.758811,-122.48963400000001,0101000020E61000009E40D829569F5EC02B6C06B820E14240
129,Shared room,San Francisco,Crocker Amazon,0,0.0,1,1.0,28.0,37.70903,-122.44138500000001,0101000020E61000007AFCDEA63F9C5EC002F1BA7EC1DA4240
130,Shared room,San Francisco,South of Market,0,0.0,1,1.0,40.0,37.784952000000004,-122.38938200000001,0101000020E6100000ABE97AA2EB985EC00377A04E79E44240
131,Shared room,San Francisco,Potrero Hill,1,0.0,2,1.0,40.0,37.763453999999996,-122.39665600000001,0101000020E6100000C7F0D8CF62995EC00D0055DCB8E14240
132,Shared room,San Francisco,Lakeshore,2,0.0,1,1.0,26.0,37.720366999999996,-122.477935,0101000020E610000048A7AE7C969E5EC00F0F61FC34DC4240
133,Shared room,San Francisco,South of Market,12,4.5,1,1.0,40.0,37.780238,-122.39638300000001,0101000020E61000002F6CCD565E995EC0588CBAD6DEE34240
134,Shared room,San Francisco,Ocean View,23,5.0,2,1.0,34.0,37.708556,-122.46123,0101000020E6100000C87BD5CA849D5EC03AB187F6B1DA4240
135,Entire home/apt,San Francisco,Mission,0,0.0,6,3.0,1666.0,37.758381,-122.418145,0101000020E610000019FF3EE3C29A5EC03274ECA012E14240
136,Entire home/apt,San Francisco,Excelsior,0,0.0,8,3.0,2000.0,37.728833,-122.405387,0101000020E61000004FCE50DCF1995EC06F9F55664ADD4240
137,Entire home/apt,San Francisco,South of Market,0,0.0,4,2.0,2500.0,37.787081,-122.39286799999999,0101000020E610000047E9D2BF24995EC0C826F911BFE44240
138,Entire home/apt,San Francisco,Western Addition,0,0.0,16,4.0,1500.0,37.786721,-122.423344,0101000020E61000004DBD6E11189B5EC0C8091346B3E44240
139,Entire home/apt,San Francisco,Marina,1,0.0,6,3.0,1500.0,37.799424,-122.432802,0101000020E61000002DE92807B39B5EC09AD18F8653E64240
140,Entire home/apt,San Francisco,Chinatown,0,0.0,12,5.0,1500.0,37.791044,-122.405299,0101000020E61000007F86376BF0995EC038D906EE40E54240
141,Entire home/apt,San Francisco,Noe Valley,0,0.0,4,3.0,750.0,37.742079,-122.43404199999999,0101000020E6100000CAC51858C79B5EC03106D671FCDE4240
142,Entire home/apt,San Francisco,Nob Hill,6,5.0,6,2.0,750.0,37.791638,-122.41934499999999,0101000020E61000006F2F698CD69A5EC0AB22DC6454E54240
143,Entire home/apt,San Francisco,Western Addition,0,0.0,8,3.0,850.0,37.785633000000004,-122.444658,0101000020E6100000E8F9D346759C5EC045D4449F8FE44240
144,Entire home/apt,San Francisco,Potrero Hill,1,0.0,6,3.0,700.0,37.760197,-122.39601200000001,0101000020E6100000B534B74258995EC037C2A2224EE14240
145,Entire home/apt,San Francisco,South of Market,0,0.0,6,2.0,575.0,37.779202000000005,-122.41379099999999,0101000020E610000044183F8D7B9A5EC0287D21E4BCE34240
146,Entire home/apt,San Francisco,Financial District,2,0.0,4,1.0,675.0,37.788574,-122.402676,0101000020E610000095B88E71C5995EC0EA3C2AFEEFE44240
147,Entire home/apt,San Francisco,North Beach,8,4.5,5,3.0,600.0,37.803033,-122.40990500000001,0101000020E6100000E15D2EE23B9A5EC0EC4D0CC9C9E64240
148,Entire home/apt,San Francisco,West of Twin Peaks,3,5.0,10,4.0,700.0,37.729446,-122.453476,0101000020E6100000566133C0059D5EC059198D7C5EDD4240
149,Entire home/apt,San Francisco,Castro/Upper Market,0,0.0,5,3.0,170.0,37.756892,-122.43059,0101000020E610000004FF5BC98E9B5EC0514D49D6E1E04240
150,Entire home/apt,San Francisco,Presidio Heights,1,0.0,4,2.0,115.0,37.783108,-122.453309,0101000020E6100000E17EC003039D5EC0349E08E23CE44240
151,Entire home/apt,San Francisco,Downtown/Civic Center,1,0.0,4,1.0,99.0,37.788068,-122.41349,0101000020E610000046CEC29E769A5EC017838769DFE44240
152,Entire home/apt,San Francisco,Potrero Hill,0,0.0,5,2.0,2000.0,37.762384999999995,-122.39685300000001,0101000020E61000007214200A66995EC001FBE8D495E14240
153,Entire home/apt,San Francisco,Pacific Heights,0,0.0,7,3.0,3350.0,37.795392,-122.432732,0101000020E6100000B1FB8EE1B19B5EC001C0B167CFE54240
154,Entire home/apt,San Francisco,Pacific Heights,0,0.0,5,4.0,5000.0,37.796619,-122.43108899999999,0101000020E6100000952A51F6969B5EC0A52F849CF7E54240
155,Entire home/apt,San Francisco,Russian Hill,0,0.0,8,5.0,4000.0,37.800492999999996,-122.418793,0101000020E6100000CCB22781CD9A5EC0A6D6FB8D76E64240
156,Entire home/apt,San Francisco,South of Market,0,0.0,3,3.0,10000.0,37.780338,-122.391903,0101000020E6100000130D52F014995EC0BCE9961DE2E34240
157,Entire home/apt,San Francisco,Noe Valley,2,0.0,5,2.0,2000.0,37.756056,-122.42621299999999,0101000020E61000005308E412479B5EC0E8F86871C6E04240
158,Entire home/apt,San Francisco,Castro/Upper Market,6,5.0,8,4.0,1100.0,37.763161,-122.444617,0101000020E6100000B88FDC9A749C5EC0944A7842AFE14240
159,Entire home/apt,San Francisco,Nob Hill,0,0.0,3,1.0,1100.0,37.792549,-122.41805900000001,0101000020E61000001A33897AC19A5EC01FBDE13E72E54240
160,Entire home/apt,San Francisco,South of Market,0,0.0,8,3.0,1200.0,37.786719,-122.39329599999999,0101000020E61000007369FCC22B995EC027124C35B3E44240
161,Entire home/apt,San Francisco,Noe Valley,0,0.0,6,3.0,1270.0,37.74268,-122.435804,0101000020E6100000D3DD7536E49B5EC057B2632310DF4240
162,Entire home/apt,San Francisco,Marina,0,0.0,8,4.0,1200.0,37.79894,-122.43686000000001,0101000020E61000008E3BA583F59B5EC0AEBB79AA43E64240
163,Entire home/apt,San Francisco,South of Market,0,0.0,3,1.0,1450.0,37.788046,-122.391042,0101000020E6100000325706D506995EC02FDFFAB0DEE44240
164,Entire home/apt,San Francisco,Western Addition,2,0.0,5,3.0,1250.0,37.776112,-122.426728,0101000020E61000006612F5824F9B5EC03E0455A357E34240
165,Entire home/apt,San Francisco,Pacific Heights,11,5.0,10,6.0,1200.0,37.790489,-122.444717,0101000020E61000006ABE4A3E769C5EC0836C59BE2EE54240
166,Entire home/apt,San Francisco,Downtown/Civic Center,0,0.0,4,2.0,900.0,37.774567,-122.4213,0101000020E610000082734694F69A5EC0C9C7EE0225E34240
167,Entire home/apt,San Francisco,Marina,0,0.0,6,3.0,750.0,37.798863,-122.43693400000001,0101000020E6100000AB2006BAF69B5EC0027E8D2441E64240
168,Entire home/apt,San Francisco,Haight Ashbury,0,0.0,6,2.0,800.0,37.771692,-122.439926,0101000020E61000003FAA61BF279C5EC0DC4AAFCDC6E24240
169,Entire home/apt,San Francisco,Pacific Heights,0,0.0,3,1.0,1000.0,37.789946,-122.44037,0101000020E6100000EE08A7052F9C5EC092CD55F31CE54240
170,Entire home/apt,San Francisco,Marina,0,0.0,4,2.0,1000.0,37.798094,-122.44223500000001,0101000020E6100000618907944D9C5EC02191B6F127E64240
171,Entire home/apt,San Francisco,Inner Richmond,0,0.0,5,4.0,900.0,37.780539000000005,-122.477006,0101000020E6100000BB7F2C44879E5EC05320B3B3E8E34240
172,Entire home/apt,San Francisco,Mission,0,0.0,6,3.0,800.0,37.754690999999994,-122.422653,0101000020E61000009A232BBF0C9B5EC0F3CAF5B699E04240
173,Entire home/apt,San Francisco,Lakeshore,0,0.0,10,3.0,800.0,37.716311,-122.47761899999999,0101000020E6100000B03C484F919E5EC0ED612F14B0DB4240
174,Entire home/apt,San Francisco,Haight Ashbury,1,0.0,7,4.0,750.0,37.763377,-122.44514299999999,0101000020E6100000C6C210397D9C5EC061C26856B6E14240
175,Entire home/apt,San Francisco,Castro/Upper Market,1,0.0,8,4.0,750.0,37.759597,-122.430075,0101000020E6100000F1F44A59869B5EC0E29178793AE14240
