,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,location
5454,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,2,1.0,180.0,52.362444,4.855491000000001,0101000020E6100000DF162CD5056C1340D350A390642E4A40
5455,Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,4.5,3,2.0,156.0,52.361938,4.851519000000001,0101000020E6100000C4B0C398F4671340FF9600FC532E4A40
5456,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,3,3.0,155.0,52.361824,4.860458,0101000020E61000008753E6E61B7113403674B33F502E4A40
5457,Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,5.0,3,1.0,150.0,52.363001000000004,4.859338,0101000020E610000017D7F84CF66F134028B517D1762E4A40
5458,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5.0,2,1.0,150.0,52.361782,4.853693,0101000020E6100000E84B6F7F2E6A1340072461DF4E2E4A40
5459,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,4.5,4,2.0,155.0,52.361206,4.852193,0101000020E610000040852348A56813403B8F8AFF3B2E4A40
5460,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5.0,2,1.0,150.0,52.368066999999996,4.8498529999999995,0101000020E610000045A165DD3F66134051DEC7D11C2F4A40
5461,Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,5.0,2,1.0,156.0,52.367515999999995,4.856115,0101000020E6100000CD751A69A96C1340DD60A8C30A2F4A40
5462,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,4,2.0,180.0,52.363879,4.85318,0101000020E6100000B6679604A8691340C0594A96932E4A40
5463,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,3,2.0,156.0,52.367432,4.849794999999999,0101000020E6100000A03715A9306613407FC00303082F4A40
5464,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,2,1.0,180.0,52.363896000000004,4.852241,0101000020E6100000C93D5DDDB16813409692E524942E4A40
5465,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,2.0,180.0,52.362528000000005,4.859701,0101000020E61000009F5A7D755570134030F14751672E4A40
5466,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,3,2.0,162.0,52.360975,4.857883,0101000020E61000006F2D93E1786E134039D6C56D342E4A40
5467,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,2.0,156.0,52.365978999999996,4.853383,0101000020E610000077D9AF3BDD691340EB025E66D82E4A40
5468,Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,5.0,2,1.0,177.0,52.364472,4.852175,0101000020E61000000DE02D90A06813406327BC04A72E4A40
5469,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,4.0,4,1.0,175.0,52.361670000000004,4.851292,0101000020E6100000BF620D17B9671340DFF8DA334B2E4A40
5470,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,4,2.0,167.0,52.361292999999996,4.857782,0101000020E6100000D06394675E6E13400AA359D93E2E4A40
5471,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,1.0,180.0,52.369096,4.859854,0101000020E6100000D25625917D701340CE8AA8893E2F4A40
5472,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,1.0,180.0,52.361273,4.859073,0101000020E6100000A6811FD5B06F1340C2F693313E2E4A40
5473,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5.0,3,1.0,156.0,52.367834,4.850728,0101000020E61000007C2AA73D25671340AE2D3C2F152F4A40
5474,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,4,3.0,180.0,52.367445000000004,4.854906,0101000020E6100000E09D7C7A6C6B1340130A1170082F4A40
5475,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5.0,3,1.0,168.0,52.362125,4.85479,0101000020E610000097CADB114E6B13403108AC1C5A2E4A40
5476,Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,4.5,2,1.0,156.0,52.363431,4.856528,0101000020E6100000E36E10AD156D134021AD31E8842E4A40
5477,Entire home/apt,Amsterdam,De Baarsjes / Oud West,22,5.0,2,1.0,150.0,52.367971000000004,4.853372,0101000020E6100000D8497D59DA6913402E7079AC192F4A40
5478,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,4,1.0,148.0,52.363985,4.855208,0101000020E61000003B1C5DA5BB6B1340069E7B0F972E4A40
5479,Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,5.0,2,1.0,150.0,52.368538,4.849904,0101000020E610000056F5F23B4D661340A8AAD0402C2F4A40
5480,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,1.0,156.0,52.367676,4.854184,0101000020E6100000DC10E335AF6A134016C3D501102F4A40
5481,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,1.0,168.0,52.361021,4.863534,0101000020E6100000AEEFC34142741340A915A6EF352E4A40
5482,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5.0,2,2.0,180.0,52.36577,4.859597,0101000020E610000077F52A323A701340D0ED258DD12E4A40
5483,Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,5.0,3,2.0,150.0,52.370354999999996,4.853548,0101000020E6100000CC43A67C086A13407E74EACA672F4A40
5484,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,1.0,167.0,52.368122,4.852926999999999,0101000020E610000067800BB2656913401478279F1E2F4A40
5485,Entire home/apt,Amsterdam,De Baarsjes / Oud West,16,5.0,2,1.0,168.0,52.361340000000006,4.856022,0101000020E610000045A0FA07916C13404A5E9D63402E4A40
5486,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,4,2.0,180.0,52.36507,4.852938,0101000020E610000006103E946869134018601F9DBA2E4A40
5487,Entire home/apt,Amsterdam,De Baarsjes / Oud West,21,5.0,2,1.0,166.0,52.365262,4.860424,0101000020E610000026C632FD127113405C3CBCE7C02E4A40
5488,Entire home/apt,Amsterdam,De Baarsjes / Oud West,32,4.5,4,2.0,162.0,52.365875,4.851032,0101000020E6100000DC65BFEE7467134046B6F3FDD42E4A40
5489,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,2,1.0,180.0,52.361952,4.858941000000001,0101000020E61000002EC6C03A8E6F1340645C7171542E4A40
5490,Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,5.0,2,1.0,180.0,52.361466,4.858795,0101000020E61000008FDFDBF4676F1340D74E9484442E4A40
5491,Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,5.0,3,2.0,150.0,52.362764,4.852791000000001,0101000020E6100000E44A3D0B426913404415FE0C6F2E4A40
5492,Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,4.5,4,2.0,156.0,52.362201,4.853141,0101000020E6100000C78157CB9D6913400CCA349A5C2E4A40
5493,Entire home/apt,Amsterdam,Slotervaart,5,5.0,2,0.0,174.0,52.364515999999995,4.849493,0101000020E610000045B9347EE1651340336FD575A82E4A40
5494,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,4.5,3,1.0,180.0,52.36148,4.85804,0101000020E6100000ADA3AA09A26E13403C1405FA442E4A40
5495,Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,5.0,3,2.0,162.0,52.362307,4.850866000000001,0101000020E6100000041DAD6A49671340520E6613602E4A40
5496,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,1.0,150.0,52.36258,4.856799,0101000020E610000065FB90B75C6D134083177D05692E4A40
5497,Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,4.5,4,3.0,168.0,52.366915999999996,4.855216,0101000020E610000052103CBEBD6B134088307E1AF72E4A40
5498,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,1.0,174.0,52.361785999999995,4.858242,0101000020E6100000EB36A8FDD66E13404913EF004F2E4A40
5499,Entire home/apt,Amsterdam,De Baarsjes / Oud West,15,5.0,4,2.0,180.0,52.366248999999996,4.853892,0101000020E61000009E4319AA626A1340AB984A3FE12E4A40
5500,Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,4.5,4,3.0,182.0,52.367515000000004,4.855894,0101000020E6100000D95E0B7A6F6C13400CE544BB0A2F4A40
5501,Entire home/apt,Amsterdam,De Baarsjes / Oud West,25,5.0,4,2.0,162.0,52.361835,4.86301,0101000020E6100000DD7BB8E4B87313402AC6F99B502E4A40
5502,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,4,1.0,179.0,52.361371999999996,4.862215,0101000020E6100000897B2C7DE872134056D80C70412E4A40
5503,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,2,1.0,180.0,52.365003,4.861846,0101000020E6100000F0C000C28772134090F8156BB82E4A40
5504,Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,5.0,4,1.0,174.0,52.363572,4.86203,0101000020E6100000FBAE08FEB7721340E3DEFC86892E4A40
5505,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5.0,2,1.0,156.0,52.36333,4.862083,0101000020E610000012C0CDE2C5721340EDD3F198812E4A40
5506,Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,4.5,2,1.0,156.0,52.362379,4.865223,0101000020E6100000F0FCA204FD751340EBE0606F622E4A40
5507,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5.0,2,1.0,180.0,52.366638,4.862539,0101000020E61000002219726C3D73134045BC75FEED2E4A40
5508,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,4.5,2,1.0,162.0,52.363018,4.8611629999999995,0101000020E6100000DB19A6B6D4711340FEEDB25F772E4A40
5509,Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,4.5,2,1.0,150.0,52.360839,4.863028,0101000020E61000001021AE9CBD731340880FECF82F2E4A40
5510,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,4.5,2,1.0,168.0,52.364487,4.86379,0101000020E61000008672A25D8574134098689082A72E4A40
5511,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5.0,2,1.0,156.0,52.362142,4.864603,0101000020E61000000D18247D5A751340074147AB5A2E4A40
5512,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,2,1.0,167.0,52.361638,4.861408,0101000020E6100000130D52F014721340D47E6B274A2E4A40
5513,Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,4.5,4,2.0,180.0,52.368146,4.862163,0101000020E6100000F54883DBDA7213409D137B681F2F4A40
5514,Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,5.0,2,1.0,165.0,52.361984,4.864847,0101000020E6100000C32CB4739A7513406FD6E07D552E4A40
5515,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,3,2.0,177.0,52.364045000000004,4.862348,0101000020E61000008315A75A0B731340DBA2CC06992E4A40
5516,Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,4.5,2,1.0,180.0,52.361021,4.863522,0101000020E61000008C81751C3F741340A915A6EF352E4A40
5517,Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,5.0,4,1.0,162.0,52.36352,4.861946,0101000020E61000000CACE3F8A172134091B8C7D2872E4A40
5518,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,2,1.0,180.0,52.365590000000005,4.863955000000001,0101000020E6100000DBDC989EB074134050DF32A7CB2E4A40
5519,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,1.0,156.0,52.361734999999996,4.8653059999999995,0101000020E61000005C21ACC612761340C7681D554D2E4A40
5520,Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,5.0,2,1.0,174.0,52.361976,4.864718,0101000020E6100000D40CA9A278751340ECF7C43A552E4A40
5521,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5.0,2,1.0,180.0,52.360946999999996,4.865282,0101000020E610000017450F7C0C7613406F4BE482332E4A40
5522,Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,4.5,2,1.0,179.0,52.362479,4.863375,0101000020E61000006ABC7493187413404F3E3DB6652E4A40
5523,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,2.0,179.0,52.363188,4.865406,0101000020E6100000780C8FFD2C7613405B26C3F17C2E4A40
5524,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,3,1.0,156.0,52.37236,4.855302,0101000020E610000046D09849D46B1340562B137EA92F4A40
5525,Entire home/apt,Amsterdam,Bos en Lommer,10,4.5,4,2.0,162.0,52.375811999999996,4.859057,0101000020E6100000789961A3AC6F1340E1B88C9B1A304A40
5526,Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,4.0,4,1.0,150.0,52.370295,4.852403,0101000020E6100000950C0055DC681340A86F99D3652F4A40
5527,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,4.5,4,2.0,168.0,52.37192,4.849597,0101000020E61000006D1E87C1FC6513403A5D16139B2F4A40
5528,Entire home/apt,Amsterdam,Bos en Lommer,5,5.0,4,2.0,180.0,52.372764000000004,4.848854,0101000020E6100000AD50A4FB39651340259012BBB62F4A40
5529,Entire home/apt,Amsterdam,Bos en Lommer,7,5.0,2,2.0,150.0,52.375817,4.859221,0101000020E61000004A253CA1D76F1340F2237EC51A304A40
5530,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5.0,4,2.0,162.0,52.372602,4.865433,0101000020E610000045847F11347613404C361E6CB12F4A40
5531,Entire home/apt,Amsterdam,De Baarsjes / Oud West,69,5.0,4,2.0,150.0,52.371538,4.865976,0101000020E6100000CC7B9C69C2761340529CA38E8E2F4A40
5532,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,1.0,180.0,52.363569,4.857063,0101000020E610000054724EECA16D1340726BD26D892E4A40
5533,Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,4.5,4,1.0,180.0,52.364384,4.864191,0101000020E61000007AFD497CEE741340C4978922A42E4A40
5534,Entire home/apt,Amsterdam,De Baarsjes / Oud West,24,5.0,2,1.0,155.0,52.368266,4.853581,0101000020E6100000AAF23D23116A1340471D1D57232F4A40
5535,Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,5.0,2,1.0,179.0,52.363217,4.850853,0101000020E61000005FD0420246671340F52C08E57D2E4A40
5536,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5.0,4,3.0,180.0,52.366451,4.85025,0101000020E61000002DB29DEFA7661340124BCADDE72E4A40
5537,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,1.0,180.0,52.368564,4.857023000000001,0101000020E6100000E2ADF36F976D1340D13DEB1A2D2F4A40
5538,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,4.5,4,2.0,155.0,52.363406,4.86123,0101000020E61000001956F146E6711340C8957A16842E4A40
5539,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5.0,4,2.0,168.0,52.365546,4.860446,0101000020E610000064E597C11871134081971936CA2E4A40
5540,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,4,1.0,180.0,52.368795,4.858336,0101000020E6100000F7EAE3A1EF6E1340D3F6AFAC342F4A40
5541,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5.0,2,1.0,150.0,52.364143,4.8648940000000005,0101000020E6100000C806D2C5A67513409E08E23C9C2E4A40
5542,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,2,1.0,180.0,52.364888,4.853325,0101000020E6100000D26F5F07CE691340F75965A6B42E4A40
5543,Entire home/apt,Amsterdam,De Baarsjes / Oud West,19,5.0,4,2.0,180.0,52.366899,4.853224,0101000020E610000033A6608DB3691340B1F7E28BF62E4A40
5544,Entire home/apt,Amsterdam,De Baarsjes / Oud West,33,4.5,2,1.0,150.0,52.364573,4.8555459999999995,0101000020E6100000FCE42840146C13409700FC53AA2E4A40
5545,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,3,2.0,155.0,52.366274,4.864992,0101000020E6100000DF347D76C075134003B00111E22E4A40
5546,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5.0,2,1.0,172.0,52.368645,4.852503,0101000020E6100000B1F7E28BF6681340BE6A65C22F2F4A40
5547,Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5.0,2,1.0,155.0,52.366892,4.861521,0101000020E6100000D4449F8F32721340FF942A51F62E4A40
5548,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5.0,3,2.0,155.0,52.365344,4.863341999999999,0101000020E61000008D0DDDEC0F74134019E59997C32E4A40
5549,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5.0,2,1.0,168.0,52.365675,4.864214,0101000020E61000003BFBCA83F47413407FFB3A70CE2E4A40
5550,Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,4.0,2,1.0,155.0,52.365605,4.857851,0101000020E6100000145D177E706E134086200725CC2E4A40
5551,Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,4.5,4,2.0,150.0,52.364781,4.856375,0101000020E6100000B0726891ED6C1340E199D024B12E4A40
5552,Entire home/apt,Amsterdam,Bos en Lommer,1,0.0,4,2.0,179.0,52.375674,4.857073000000001,0101000020E61000007023658BA46D13408FFAEB1516304A40
5553,Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,4.5,2,1.0,151.0,52.368326,4.86281,0101000020E6100000A4A5F276847313401D226E4E252F4A40
5554,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,2.0,167.0,52.367599,4.857037,0101000020E61000000AD9791B9B6D13406A85E97B0D2F4A40
5555,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,1.0,174.0,52.365501,4.859851,0101000020E610000049BBD1C77C701340E1D39CBCC82E4A40
5556,Entire home/apt,Amsterdam,De Baarsjes / Oud West,21,5.0,4,3.0,180.0,52.371438,4.865067,0101000020E61000003465A71FD4751340EE3EC7478B2F4A40
5557,Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,5.0,2,1.0,180.0,52.367377000000005,4.8573830000000005,0101000020E6100000E19524CFF56D1340BB26A435062F4A40
5558,Entire home/apt,Amsterdam,De Baarsjes / Oud West,31,4.5,3,1.0,168.0,52.366494,4.854991,0101000020E6100000527FBDC2826B134012178046E92E4A40
5559,Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,5.0,2,1.0,174.0,52.364179,4.864885,0101000020E61000002F34D769A4751340EB71DF6A9D2E4A40
5560,Entire home/apt,Amsterdam,De Baarsjes / Oud West,32,5.0,2,1.0,150.0,52.364523,4.863679,0101000020E6100000CBF78C4468741340E5D18DB0A82E4A40
5561,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,1.0,174.0,52.364789,4.861117,0101000020E6100000581EA4A7C87113406478EC67B12E4A40
5562,Entire home/apt,Amsterdam,De Baarsjes / Oud West,23,5.0,4,2.0,153.0,52.368047,4.863162,0101000020E61000008D9944BDE07313400932022A1C2F4A40
5563,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,4,3.0,150.0,52.36894,4.855626,0101000020E6100000DF6DDE38296C1340D717096D392F4A40
5564,Entire home/apt,Amsterdam,Centrum West,6,5.0,2,1.0,179.0,52.371387,4.875639,0101000020E610000098689082A78013406C94F59B892F4A40
5565,Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,4.5,3,2.0,180.0,52.369974,4.869505,0101000020E61000007CD5CA845F7A1340662FDB4E5B2F4A40
5566,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,3.5,4,2.0,180.0,52.368663,4.871131,0101000020E61000008A20CEC3097C1340641F6459302F4A40
5567,Entire home/apt,Amsterdam,De Baarsjes / Oud West,26,4.0,2,0.0,145.0,52.368818,4.871249,0101000020E6100000D9B0A6B2287C13408B16A06D352F4A40
5568,Entire home/apt,Amsterdam,Westerpark,6,5.0,2,1.0,150.0,52.378226,4.872839,0101000020E610000081B1BE81C97D13409A3FA6B569304A40
5569,Entire home/apt,Amsterdam,Centrum Oost,16,5.0,2,1.0,180.0,52.369124,4.9069970000000005,0101000020E6100000CB4752D2C3A0134098158A743F2F4A40
5570,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,4,2.0,174.0,52.371013,4.904146,0101000020E6100000A33CF372D89D134007B29E5A7D2F4A40
5571,Entire home/apt,Amsterdam,Centrum West,2,0.0,2,1.0,161.0,52.377575,4.897396,0101000020E6100000AF3E1EFAEE961340C364AA6054304A40
5572,Entire home/apt,Amsterdam,Bos en Lommer,59,4.5,4,3.0,150.0,52.384634000000005,4.847569999999999,0101000020E61000006B48DC63E9631340FF76D9AF3B314A40
5573,Entire home/apt,Amsterdam,Bos en Lommer,3,5.0,4,4.0,155.0,52.377663,4.842632,0101000020E610000096404AECDA5E134062F4DC4257304A40
5574,Entire home/apt,Amsterdam,Bos en Lommer,8,5.0,2,1.0,150.0,52.378296,4.839051,0101000020E610000053B4722F305B1340931ADA006C304A40
5575,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,0,0.0,3,2.0,162.0,52.382798,4.835831,0101000020E610000091EEE714E4571340B37C5D86FF304A40
5576,Entire home/apt,Amsterdam,Bos en Lommer,9,5.0,4,2.0,168.0,52.379754999999996,4.845628,0101000020E6100000DA53724EEC6113400ABFD4CF9B304A40
5577,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,9,5.0,4,2.0,174.0,52.380431,4.835955,0101000020E6100000F2B56796045813403AB187F6B1304A40
5578,Entire home/apt,Amsterdam,Bos en Lommer,10,5.0,4,3.0,155.0,52.382197,4.847304,0101000020E61000007714E7A8A36313408DD0CFD4EB304A40
5579,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,1,0.0,5,4.0,168.0,52.383561,4.835632,0101000020E6100000DCF63DEAAF571340B282DF8618314A40
5580,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,33,4.5,4,2.0,179.0,52.382819,4.818159,0101000020E610000056B60F79CB451340CAA4863600314A40
5581,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,16,5.0,4,2.0,167.0,52.379754999999996,4.823252,0101000020E610000064778192024B13400ABFD4CF9B304A40
5582,Entire home/apt,Amsterdam,Bos en Lommer,9,5.0,2,1.0,162.0,52.383468,4.842735,0101000020E61000003BC780ECF55E13400188BB7A15314A40
5583,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,26,4.5,4,1.0,180.0,52.378296,4.83024,0101000020E6100000FC523F6F2A521340931ADA006C304A40
5584,Entire home/apt,Amsterdam,Bos en Lommer,1,0.0,3,2.0,150.0,52.378518,4.84685,0101000020E61000006C787AA52C63134042791F4773304A40
5585,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,0,0.0,4,3.0,174.0,52.382364,4.838495,0101000020E61000002670EB6E9E5A13407995B54DF1304A40
5586,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,13,5.0,1,1.0,156.0,52.383489000000004,4.817846,0101000020E61000005DA8FC6B7945134018B0E42A16314A40
5587,Entire home/apt,Amsterdam,Bos en Lommer,1,0.0,2,1.0,151.0,52.379478000000006,4.8472290000000005,0101000020E610000021E4BCFF8F63134097C62FBC92304A40
5588,Entire home/apt,Amsterdam,Bos en Lommer,9,4.5,4,2.0,168.0,52.375890999999996,4.859529,0101000020E6100000B6DAC35E287013402DEE3F321D304A40
5589,Entire home/apt,Amsterdam,Bos en Lommer,24,5.0,4,2.0,174.0,52.378189,4.850871,0101000020E6100000927538BA4A6713407D5A457F68304A40
5590,Entire home/apt,Amsterdam,De Baarsjes / Oud West,16,4.5,2,1.0,150.0,52.369434000000005,4.854051,0101000020E6100000E27668588C6A1340E603029D492F4A40
5591,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,2,2.0,155.0,52.373065000000004,4.861604,0101000020E61000004069A8514872134020240B98C02F4A40
5592,Entire home/apt,Amsterdam,De Baarsjes / Oud West,19,5.0,4,2.0,152.0,52.371942,4.858071,0101000020E610000085950A2AAA6E13402101A3CB9B2F4A40
5593,Entire home/apt,Amsterdam,Bos en Lommer,15,5.0,2,1.0,150.0,52.376578,4.859532,0101000020E61000003E76172829701340513239B533304A40
5594,Entire home/apt,Amsterdam,Slotervaart,3,5.0,2,1.0,150.0,52.355802000000004,4.841635,0101000020E610000004ADC090D55D1340FAEC80EB8A2D4A40
5595,Entire home/apt,Amsterdam,Bos en Lommer,3,4.5,4,2.0,180.0,52.376707,4.838865,0101000020E61000004209336DFF5A13404F965AEF37304A40
5596,Entire home/apt,Amsterdam,Bos en Lommer,1,0.0,4,1.0,150.0,52.374793,4.8372209999999995,0101000020E610000001193A765059134086E28E37F92F4A40
5597,Entire home/apt,Amsterdam,Slotervaart,1,0.0,4,3.0,151.0,52.36012,4.820893,0101000020E6100000B20FB22C9848134059518369182E4A40
5598,Entire home/apt,Amsterdam,Bos en Lommer,36,5.0,4,2.0,177.0,52.376391999999996,4.83973,0101000020E61000005DE15D2EE25B1340EF3CF19C2D304A40
5599,Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,3,5.0,4,1.0,156.0,52.371206,4.831539,0101000020E6100000E964A9F57E5313401C0A9FAD832F4A40
5600,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,14,5.0,4,2.0,162.0,52.355154999999996,4.8468160000000005,0101000020E61000000BEBC6BB23631340650113B8752D4A40
5601,Entire home/apt,Amsterdam,Slotervaart,2,0.0,4,2.0,159.0,52.368285,4.837128,0101000020E610000078431A1538591340BE4D7FF6232F4A40
5602,Entire home/apt,Amsterdam,Bos en Lommer,6,5.0,2,1.0,156.0,52.37635,4.847494999999999,0101000020E61000001618B2BAD5631340C0EC9E3C2C304A40
5603,Entire home/apt,Amsterdam,Bos en Lommer,6,4.5,4,3.0,155.0,52.376507000000004,4.838080000000001,0101000020E61000000ABABDA4315A134087DBA16131304A40
5604,Entire home/apt,Amsterdam,Slotervaart,0,0.0,4,3.0,145.0,52.364568,4.83328,0101000020E6100000BEA4315A4755134085950A2AAA2E4A40
5605,Entire home/apt,Amsterdam,Slotervaart,9,5.0,3,1.0,168.0,52.357347,4.846954,0101000020E610000094DDCCE8476313406F29E78BBD2D4A40
5606,Entire home/apt,Amsterdam,Slotervaart,10,4.5,4,2.0,168.0,52.354499,4.832791,0101000020E6100000D09CF529C75413407BBB2539602D4A40
5607,Entire home/apt,Amsterdam,Slotervaart,2,0.0,4,2.0,148.0,52.358191999999995,4.8273,0101000020E610000057EC2FBB274F13402CD8463CD92D4A40
5608,Entire home/apt,Amsterdam,Bos en Lommer,15,5.0,6,3.0,174.0,52.374151,4.837423,0101000020E61000003FAC376A855913400262122EE42F4A40
5609,Entire home/apt,Amsterdam,Slotervaart,14,4.5,4,2.0,148.0,52.356439,4.82988,0101000020E6100000FD6A0E10CC5113406D020CCB9F2D4A40
5610,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,10,5.0,2,2.0,150.0,52.353697,4.847946,0101000020E61000009818CBF44B641340BED87BF1452D4A40
5611,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,1,0.0,3,2.0,174.0,52.343937,4.858861,0101000020E61000004B3D0B42796F13403271AB20062C4A40
5612,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,55,5.0,4,2.0,180.0,52.348725,4.849781,0101000020E6100000780C8FFD2C66134018265305A32C4A40
5613,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,4,5.0,2,1.0,150.0,52.349088,4.848568,0101000020E610000080BA8102EF64134089B663EAAE2C4A40
5614,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,4.5,2,1.0,150.0,52.350315,4.848779,0101000020E610000058207A52266513402D26361FD72C4A40
