room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
11027091,1290,55626239,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,109.0,,Three bedroom apt for sharing,2017-05-13 00:31:45.494092,-1.306378,36.909049,0101000020E610000013BBB6B75B744240166C239EECE6F4BF
18522183,1290,128337717,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,120.0,,conducive environment large space,2017-05-13 00:31:45.488278,-1.219536,36.886611,0101000020E61000000EA320787C714240E9B6442E3883F3BF
12635693,1290,44408530,Shared room,,Nairobi,,Nairobi,2,0.0,6,1.0,,95.0,,Contemporary house in Karen,2017-05-13 00:31:44.369208,-1.310086,36.683529,0101000020E61000000D6FD6E07D574240C828CFBC1CF6F4BF
14502283,1290,54346523,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,100.0,,Home next to the National Park!,2017-05-13 00:31:44.366807,-1.36057,36.761223,0101000020E610000044FB58C16F61424014B35E0CE5C4F5BF
14087808,1290,84723038,Shared room,,Nairobi,,Nairobi,1,0.0,1,1.0,,100.0,,Cosy house Kile,2017-05-13 00:31:44.363999,-1.279457,36.792848,0101000020E61000007959130B7C6542405D363AE7A778F4BF
13892774,1290,82289829,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,100.0,,"Kates Place, Gitanga road",2017-05-13 00:31:44.360584,-1.289519,36.766193,0101000020E61000004AB6BA9C126242404721C9ACDEA1F4BF
872309,1290,4583407,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,75.0,,Escapade Nest  - B & B Sleeps 2,2017-05-13 00:31:43.250793,-1.292178,36.814079,0101000020E610000021AE9CBD3368424061C5A9D6C2ACF4BF
16082140,1290,104806976,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,67.0,,Apartment-wifi and kitchen available,2017-05-13 00:31:43.246478,-1.212083,36.839839,0101000020E6100000E27327D87F6B4240E199D024B164F3BF
4706933,1290,22636645,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,60.0,,Cozy 1bd apt in the heart of Nairob,2017-05-13 00:31:42.697803,-1.263079,36.795796,0101000020E6100000D124B1A4DC654240EB3A54539235F4BF
2613788,1290,13384571,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,45.0,,Short stay Accomodation.,2017-05-13 00:31:42.694914,-1.267733,36.766698,0101000020E61000004DF4F92823624240A1F5F065A248F4BF
8324034,1290,42763869,Shared room,,Nairobi,,Nairobi,1,0.0,3,1.0,,60.0,,3 rooms available for rent,2017-05-13 00:31:42.691955,-1.296785,36.778004,0101000020E61000001F1494A2956342400118CFA0A1BFF4BF
778319,1290,4104099,Shared room,,Nairobi,,Nairobi,0,0.0,12,1.0,,50.0,,SOUTHHOOD GUEST VILLA,2017-05-13 00:31:42.689104,-1.304575,36.856575,0101000020E61000001DC9E53FA46D424001DE02098ADFF4BF
2614251,1290,13384571,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,45.0,,Serene Accomodation,2017-05-13 00:31:42.686302,-1.267705,36.765277,0101000020E6100000C4B0C398F4614240639CBF098548F4BF
11451760,1290,60210735,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,60.0,,moses chege best accomodation style,2017-05-13 00:31:42.682419,-1.255794,36.7526,0101000020E61000001C7C61325560424059350873BB17F4BF
11888934,1290,57367018,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,45.0,,2 self contained rooms,2017-05-13 00:31:42.674934,-1.293227,36.878368,0101000020E61000002DEDD45C6E704240F8DD74CB0EB1F4BF
273774,1290,1432270,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,30.0,,Modern Apartment Room in Westlands,2017-05-13 00:31:41.371791,-1.263628,36.755252,0101000020E61000008A1EF818AC6042404DF564FED137F4BF
7977567,1290,42105018,Shared room,,Nairobi,,Nairobi,0,0.0,12,1.0,,28.0,,MAGGIES NEST HOTEL,2017-05-13 00:31:40.161911,-1.28053,36.817779,0101000020E6100000842D76FBAC68424005C078060D7DF4BF
4421468,1290,20782499,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,36.0,,Furnished room to let  Kilimani,2017-05-13 00:31:40.158460,-1.293456,36.786927,0101000020E610000071AB2006BA644240240A2DEBFEB1F4BF
17948949,1290,122326429,Shared room,,Nairobi,,Nairobi,0,0.0,8,1.0,,35.0,,SPURWING GUEST HOUSE,2017-05-13 00:31:40.154828,-1.313918,36.697965,0101000020E61000005760C8EA56594240FB027AE1CE05F5BF
16122394,1290,89984537,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,10.0,,Tranquile home,2017-05-13 00:31:40.151788,-1.29133,36.768755,0101000020E610000078D1579066624240B77F65A549A9F4BF
11896761,1290,61329596,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,18.0,,SHARED ROOM-KILIMANI VALLEY ARCADE,2017-05-13 00:31:40.148880,-1.292655,36.767639,0101000020E61000002C11A8FE41624240912C6002B7AEF4BF
11411950,1290,59895185,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,25.0,,"Double Room, in a Furnished Home, Langata",2017-05-13 00:31:40.143290,-1.324587,36.773794,0101000020E6100000A7EB89AE0B634240DB4E5B238231F5BF
14346558,1290,73297147,Shared room,,Nairobi,,Nairobi,0,0.0,16,1.0,,25.0,,GARDEN OF EDEN GEUST HOUSE.,2017-05-13 00:31:40.137718,-1.196209,36.868021,0101000020E6100000E09EE74F1B6F4240D2E4620CAC23F3BF
1314403,1290,1366466,Shared room,,Nairobi,,Nairobi,1,0.0,4,1.0,,11.0,,Olympic Estate Guesthouse - Dorm ,2017-05-13 00:31:40.134712,-1.313941,36.778443,0101000020E61000006B662D05A463424001FA7DFFE605F5BF
7256647,1290,33507111,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,20.0,,Rooftop apartment with amazing view,2017-05-13 00:31:40.131768,-1.289977,36.901215,0101000020E610000013D55B035B7342409E7939ECBEA3F4BF
3535431,1290,17800932,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,25.0,,Luna Homestay Nairobi-CleanFriendly,2017-05-13 00:31:40.128751,-1.310343,36.775903,0101000020E610000024EF1CCA5063424032AEB8382AF7F4BF
12013587,1290,64155191,Shared room,,Nairobi,,Nairobi,1,0.0,2,1.0,,20.0,,Cheerful family in a TRM apartments,2017-05-13 00:31:40.126024,-1.218496,36.889374,0101000020E6100000D3F4D901D7714240B8E864A9F57EF3BF
1013668,1290,5576213,Shared room,,Nairobi,,Nairobi,5,5.0,2,1.0,,10.0,,Peaceful Garden,2017-05-13 00:31:40.123179,-1.221666,36.863917,0101000020E6100000AEBA0ED5946E42408429CAA5F18BF3BF
7803872,1290,41076000,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,40.0,,Godials Bed & Breakfast,2017-05-13 00:31:38.824793,-1.28823,36.786852,0101000020E61000006765FB90B7644240069E7B0F979CF4BF
9700465,1290,50093098,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,10.0,,A  room in a family house,2017-05-13 00:31:38.822243,-1.28321,36.897029,0101000020E61000002448A5D8D17242400E677E350788F4BF
1786883,1290,9377532,Shared room,,Nairobi,,Nairobi,0,0.0,16,1.0,,15.0,,Manyatta Backpackers,2017-05-13 00:31:38.818824,-1.289566,36.805733,0101000020E61000006B274A42226742405D8940F50FA2F4BF
2542217,1290,12892447,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,25.0,,Accomodation and plan safaris,2017-05-13 00:31:38.814597,-1.28426,36.892206,0101000020E6100000C2A563CE33724240B1F9B836548CF4BF
5052228,1290,26087534,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,18.0,,Home away from Home,2017-05-13 00:31:38.812542,-1.280617,36.820062,0101000020E61000009F58A7CAF7684240E2395B40687DF4BF
11001286,1290,57087989,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,25.0,,city center accomodation,2017-05-13 00:31:38.806068,-1.290211,36.806774,0101000020E6100000ADA1D45E4467424003081F4AB4A4F4BF
3944730,1290,20441570,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,24.0,,Lovely neighborhood to stay,2017-05-13 00:31:38.803576,-1.324132,36.80519,0101000020E61000007B88467710674240A6643909A52FF5BF
11090771,1290,57589700,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,16.0,,TWO BEDROOM APARTMENT ONE BATH,2017-05-13 00:31:38.800913,-1.30379,36.902549,0101000020E6100000CD04C3B98673424023A12DE752DCF4BF
11702767,1290,55176840,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,20.0,,Killileshwa 1 bedroom Apartment,2017-05-13 00:31:38.798407,-1.281438,36.788741,0101000020E6100000D6011077F56442405AA0DD21C580F4BF
17218370,1290,115889141,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,20.0,,"Spacious Double room, in lovely Home",2017-05-13 00:31:38.792273,-1.326902,36.776221,0101000020E6100000F5BBB0355B634240AEF36F97FD3AF5BF
7795110,1290,41026839,Shared room,,Nairobi,,Nairobi,0,0.0,6,1.0,,35.0,,Dorm Beds - (pp) Ladies and Men,2017-05-13 00:31:38.785690,-1.281659,36.818216,0101000020E61000002F88484DBB6842402BFC19DEAC81F4BF
7555458,1290,39602036,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,25.0,,Comfortable Home Stay - Nairobi,2017-05-13 00:31:37.409963,-1.322562,36.837076,0101000020E61000001D226E4E256B4240EAEA8EC53629F5BF
14331166,1290,87711217,Shared room,,Nairobi,,Nairobi,0,0.0,4,1.0,,40.0,,SECURE AND CLEAN DOUBLE ROOM IN NAIROBI,2017-05-13 00:31:37.407787,-1.338386,36.771283,0101000020E6100000FA7ABE66B9624240C1C93670076AF5BF
12865013,1290,70318967,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,10.0,,Comfortable Bedsitter,2017-05-13 00:31:37.402032,-1.242286,36.761122,0101000020E6100000102219726C6142406075E44867E0F3BF
14920891,1290,93780204,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,10.0,,Kinyua-Nairobi,2017-05-13 00:31:37.399638,-1.225277,36.92039,0101000020E610000060C8EA56CF754240E7A7380EBC9AF3BF
11460954,1290,38815617,Shared room,,Nairobi,,Nairobi,0,0.0,6,1.0,,15.0,,Happy Days.,2017-05-13 00:31:37.396768,-1.267102,36.915163,0101000020E61000002FC1A90F247542409A232BBF0C46F4BF
1613355,1290,4024788,Shared room,,Nairobi,,Nairobi,2,0.0,2,1.0,,12.0,,DOUBLE ROOM IN 3 BR APRT -WESTLANDS,2017-05-13 00:31:37.392088,-1.303442,36.825684,0101000020E61000004D6A6803B0694240AEB9A3FFE5DAF4BF
14399454,1290,88506328,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,40.0,,Serene Furnished Studio Apartment,2017-05-13 00:31:37.389127,-1.295039,36.776188,0101000020E610000019C6DD205A63424074B680D07AB8F4BF
12281740,1290,66175826,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,10.0,,A one bedroom apartment,2017-05-13 00:31:37.383287,-1.305066,36.779256,0101000020E61000001B9B1DA9BE634240D0F1D1E28CE1F4BF
14813804,1290,92568479,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,40.0,,A loft apartment- Furnished,2017-05-13 00:31:37.381062,-1.274884,36.905462,0101000020E6100000A8E2C62DE67342403F19E3C3EC65F4BF
12300614,1290,66314418,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,40.0,,"Charming Spac,Nice Estate Near City",2017-05-13 00:31:37.378882,-1.300387,36.767615,0101000020E6100000A375543541624240FD4B529962CEF4BF
9465762,1290,39579950,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,20.0,,Exceptional room within Ngong Hills,2017-05-13 00:31:37.376188,-1.269077,36.805224,0101000020E610000027FA7C941167424053B131AF234EF4BF
13595634,1290,78288758,Shared room,,Nairobi,,Nairobi,5,5.0,2,1.0,,30.0,,Elegant Room for 2 in Beautiful Karen Home,2017-05-13 00:31:37.372673,-1.306919,36.696365,0101000020E61000001E8A027D225942401D56B8E523E9F4BF
8380281,1290,44163602,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,12.0,,Travelers heaven for grab,2017-05-13 00:31:35.881877,-1.305316,36.773438,0101000020E6100000E8BD310400634240EA20AF0793E2F4BF
11028362,1290,57224526,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,20.0,,AURA,2017-05-13 00:31:35.879849,-1.296075,36.788909,0101000020E6100000914259F8FA644240789CA223B9BCF4BF
11567281,1290,61106823,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,30.0,,A home away from home,2017-05-13 00:31:35.877037,-1.295553,36.740013,0101000020E6100000B3CEF8BEB85E424048C153C895BAF4BF
17273783,1290,116483621,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,15.0,,Friendly and comfortable home,2017-05-13 00:31:35.874557,-1.291402,36.735611,0101000020E6100000F7C95180285E4240E9D2BF2495A9F4BF
14540804,1290,89969824,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,25.0,,Dru Bestro,2017-05-13 00:31:35.871920,-1.293181,36.748362,0101000020E6100000DAC87553CA5F4240EDEF6C8FDEB0F4BF
14681639,1290,3064131,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,20.0,,Share a space with a local expat in Nairobi,2017-05-13 00:31:35.869236,-1.293859,36.782458,0101000020E61000002D3F7095276442400B2AAA7EA5B3F4BF
15700804,1290,6828809,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,10.0,,Faiths Place,2017-05-13 00:31:35.866472,-1.262892,36.880181,0101000020E6100000C1C760C5A97042409C14E63DCE34F4BF
15702767,1290,100563276,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,40.0,,Home Away from Home,2017-05-13 00:31:35.864290,-1.295667,36.776448,0101000020E6100000B685E7A562634240581AF8510DBBF4BF
9536666,1290,49390493,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,18.0,,"Three Person room, in Mdawida homestay, Langata.",2017-05-13 00:31:35.860342,-1.324235,36.774703,0101000020E61000007A8EC87729634240397F130A1130F5BF
17241946,1290,26453258,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,14.0,,Shi's Place,2017-05-13 00:31:35.858377,-1.224869,36.84626,0101000020E6100000DCF4673F526C4240C8258E3C1099F3BF
9896219,1290,43443533,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,20.0,,EILEEN WAMBUI,2017-05-13 00:31:35.855484,-1.289139,36.860989,0101000020E61000009D9B36E3346E424066F84F3750A0F4BF
16624902,1290,109785054,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,20.0,,"Serene, clean and stylish home away from home.",2017-05-13 00:31:35.851413,-1.334828,36.903163,0101000020E610000087FA5DD89A734240B88FDC9A745BF5BF
17072412,1290,59895185,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,25.0,,"Lovely Double room, in Lovely home",2017-05-13 00:31:35.849160,-1.326065,36.774244,0101000020E6100000E78F696D1A63424081ECF5EE8F37F5BF
14618968,1290,90745088,Shared room,,Nairobi,,Nairobi,0,0.0,4,1.0,,12.0,,COMFORTABLE AND  COZY APARTMENT,2017-05-13 00:31:35.846956,-1.249562,36.937091,0101000020E61000001F300F99F27742408C3045B934FEF3BF
17410780,1290,55635230,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,10.0,,Fun and Funny Bed and Breakfast with Wi-Fi.,2017-05-13 00:31:35.844773,-1.288325,36.894084,0101000020E61000003DF03158717242403EE8D9ACFA9CF4BF
2961645,1290,3183514,Shared room,,Nairobi,,Nairobi,0,0.0,4,1.0,,11.0,,2 bedrooms Lavington sharing base,2017-05-13 00:31:35.842021,-1.29297,36.757803,0101000020E6100000C5E74EB0FF6042408E588B4F01B0F4BF
16759847,1290,111089835,Shared room,,Nairobi,,Nairobi,0,0.0,4,1.0,,30.0,,"Paradise in Africa,and true Kenyan Hospitality!!",2017-05-13 00:31:35.839616,-1.322544,36.876684,0101000020E610000096766A2E377042401D56B8E52329F5BF
13312109,1290,70814174,Shared room,,Nairobi,,Nairobi,3,5.0,8,1.0,,12.0,,KIJANI SANCTUARY FOR GLOBE TROTTERS!!!,2017-05-13 00:31:34.721713,-1.260536,36.808306,0101000020E61000008E942D9276674240F8E3F6CB272BF4BF
13570926,1290,2400093,Shared room,,Nairobi,,Nairobi,3,4.5,6,1.0,,10.0,,"House of Friends  -Kibera, Nairobi",2017-05-13 00:31:34.718372,-1.31317,36.778352,0101000020E61000005A63D009A1634240C269C18BBE02F5BF
8063434,1290,41076000,Shared room,,Nairobi,,Nairobi,0,0.0,1,1.0,,35.0,,Godials Bed & Breakfast,2017-05-13 00:31:34.713200,-1.289219,36.78231,0101000020E6100000B9AAECBB22644240F31B261AA4A0F4BF
9988855,1290,51321536,Shared room,,Nairobi,,Nairobi,6,4.5,4,1.0,,20.0,,3 bedroom apartment,2017-05-13 00:31:34.707137,-1.262772,36.817121,0101000020E6100000FAEFC16B9768424048DFA4695034F4BF
15779577,1290,101187964,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,26.0,,A Serene and affordable homestay,2017-05-13 00:31:34.704813,-1.340808,36.763646,0101000020E610000051DCF126BF6142405471E316F373F5BF
9104484,1290,47455909,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,15.0,,"2 Bedroom 1 bath Apartment in Nairobi, Near JKIA.",2017-05-13 00:31:34.701324,-1.307073,36.900029,0101000020E6100000CE39782634734240F4C0C760C5E9F4BF
14616350,1290,90403809,Shared room,,Nairobi,,Nairobi,1,0.0,3,1.0,,30.0,,,2017-05-13 00:31:34.697231,-1.323366,36.827278,0101000020E6100000A359D93EE4694240A036AAD3812CF5BF
1613085,1290,4024788,Shared room,,Nairobi,,Nairobi,6,5.0,1,1.0,,13.0,,SINGLE EN-SUIT IN A 4 BED APARTMENT,2017-05-13 00:31:34.693361,-1.303326,36.825558,0101000020E6100000C07971E2AB694240876C205D6CDAF4BF
18624169,1290,128542624,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,25.0,,Cozy room sharing in Hurlingham,2017-05-13 00:31:34.690954,-1.292566,36.795529,0101000020E61000008202EFE4D36542409DBE9EAF59AEF4BF
17218363,1290,115889141,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,20.0,,"Cosy Double room, in beautiful home",2017-05-13 00:31:34.688618,-1.32495,36.774804,0101000020E6100000AE6708C72C634240FB5C6DC5FE32F5BF
10280203,1290,52832330,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,15.0,,A well and Spacious house .,2017-05-13 00:31:34.683759,-1.290931,36.898387,0101000020E610000066136058FE724240FE47A643A7A7F4BF
18677402,1290,129826433,Shared room,,Nairobi,,Nairobi,0,0.0,3,1.0,,25.0,,Home away from home,2017-05-13 00:31:34.677890,-1.304939,36.776903,0101000020E61000000795B88E716342402C6684B707E1F4BF
17271796,1290,116468003,Shared room,,Nairobi,,Nairobi,0,0.0,4,1.0,,16.0,,Buruburu phase one,2017-05-13 00:31:34.674382,-1.305729,36.880557,0101000020E6100000C7A17E17B67042404205871744E4F4BF
11895497,1290,61329596,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,18.0,,SHARED ROOM-KILIMANI VALLEY ARCADE,2017-05-13 00:31:34.664972,-1.291269,36.767346,0101000020E6100000B45BCB6438624240016BD5AE09A9F4BF
4938442,1290,25166173,Shared room,,Nairobi,,Nairobi,19,5.0,14,1.0,,10.0,,super memories with our homestay,2017-05-13 00:31:34.661389,-1.287693,36.903677,0101000020E6100000DE921CB0AB7342402C9CA4F9639AF4BF
2031616,1290,10429155,Shared room,,Nairobi,,Nairobi,77,4.5,6,1.0,,21.0,,Just like Home,2017-05-13 00:31:34.657106,-1.29375,36.787835,0101000020E610000074D2FBC6D76442403333333333B3F4BF
14764347,1290,90694147,Shared room,,Nairobi,,Nairobi,0,0.0,2,1.0,,20.0,,Homestay Accommodation!,2017-05-13 00:31:34.649661,-1.321,36.902737,0101000020E6100000D0F1D1E28C734240894160E5D022F5BF
792429,1290,4174782,Entire home/apt,,Nairobi,,Nairobi,0,0.0,5,3.0,,130.0,,Furnished Apartments In Nairobi ,2017-05-13 00:28:40.408997,-1.288997,36.764923,0101000020E6100000A77A32FFE861424017467A51BB9FF4BF
11786583,1290,62768580,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,63.0,,"Haus mit Garten, Auto nicht notwend",2017-05-13 00:27:37.587863,-1.229734,36.870774,0101000020E6100000821ABE85756F4240DE770C8FFDACF3BF
10938932,1290,36928893,Entire home/apt,,Nairobi,,Nairobi,6,5.0,6,3.0,,65.0,,Splendid 3 bed modern apart in Lavi,2017-05-13 00:27:32.709485,-1.292914,36.757692,0101000020E61000006D382C0DFC60424011A62897C6AFF4BF
4024587,1290,20862516,Entire home/apt,,Nairobi,,Nairobi,1,0.0,6,4.0,,226.0,,Tranquil Green Suburb of Nairobi,2017-05-13 00:27:03.265324,-1.232508,36.797679,0101000020E61000005EDA70581A66424013EF004F5AB8F3BF
6842332,1290,31256765,Entire home/apt,,Nairobi,,Nairobi,6,4.5,6,4.0,,150.0,,Stunning 4 bedroom duplex apartment,2017-05-13 00:27:00.521181,-1.284211,36.782344,0101000020E6100000651C23D923644240849D62D5208CF4BF
4008239,1290,20782499,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,101.0,,Furnished Apartment to let 2 Br ,2017-05-13 00:26:52.827783,-1.322384,36.803084,0101000020E61000006EF8DD74CB664240020F0C207C28F5BF
15996892,1290,84855281,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,90.0,,Must see: Modern 3 bedroom fully furnished.,2017-05-13 00:26:42.087322,-1.295986,36.775641,0101000020E6100000E7374C3448634240842EE1D05BBCF4BF
15064179,1290,93626403,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,80.0,,Pumzika Place 2 bedroom near JKIA airport,2017-05-13 00:26:40.848439,-1.326806,36.872421,0101000020E6100000FCABC77DAB6F42406A2FA2ED983AF5BF
9375383,1290,48644466,Entire home/apt,,Nairobi,,Nairobi,0,0.0,5,3.0,,65.0,,"Family friendly Apt,24 /7 security",2017-05-13 00:26:34.533083,-1.307819,36.907591,0101000020E61000006C921FF12B7442401766A19DD3ECF4BF
13626152,1290,78971352,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,4.0,,80.0,,"Furnished Apartment,Riara Rd, Lavington, Nairobi",2017-05-13 00:26:34.515484,-1.296858,36.763306,0101000020E6100000986BD102B46142403FE5982CEEBFF4BF
11962180,1290,63888461,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,70.0,,Luxurious home away from home,2017-05-13 00:26:31.455295,-1.288963,36.814255,0101000020E610000060CD0182396842409510ACAA979FF4BF
14212402,1290,86290386,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,65.0,,2 Bedroom Fully Furnished & Serviced Apartment,2017-05-13 00:26:31.443402,-1.285793,36.779589,0101000020E610000022A98592C9634240C8CF46AE9B92F4BF
13568528,1290,77880359,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,1.0,,58.0,,Fully furnished cozy apartment in the City center,2017-05-13 00:26:22.583604,-1.263063,36.796088,0101000020E6100000785E2A36E6654240359A5C8C8135F4BF
12504777,1290,67046165,Entire home/apt,,Nairobi,,Nairobi,0,0.0,10,3.0,,148.0,,Traditional Kenyan Earth Home Karen,2017-05-13 00:25:51.161567,-1.322634,36.684575,0101000020E610000061545227A05742401D3EE9448229F5BF
3808790,1290,19573855,Entire home/apt,,Nairobi,,Nairobi,0,0.0,8,3.0,,150.0,,3 bedroomed furnished apartme,2017-05-13 00:25:50.376788,-1.233213,36.863805,0101000020E6100000868F8829916E42406308008E3DBBF3BF
17657305,1290,86707539,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,150.0,,Amazingly furnished 3br to let,2017-05-13 00:25:50.359875,-1.298699,36.776969,0101000020E6100000BF805EB8736342400491459A78C7F4BF
17163691,1290,22432871,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,145.0,,"Serene valley, apartments",2017-05-13 00:25:49.069372,-1.304936,36.816987,0101000020E6100000EA20AF07936842400AF8359204E1F4BF
12103752,1290,27026508,Entire home/apt,,Nairobi,,Nairobi,4,5.0,2,1.0,,150.0,,Stunning 1BR Apt Near Yaya,2017-05-13 00:25:47.255626,-1.292459,36.77889,0101000020E61000003997E2AAB2634240DCBB067DE9ADF4BF
4084562,1290,17231222,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,120.0,,pretty and comfy,2017-05-13 00:25:46.280548,-1.29683,36.76528,0101000020E61000003524EEB1F4614240008C67D0D0BFF4BF
