,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,location
0,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,45.0,-1.2677049999999999,36.765277000000005,0101000020E6100000C4B0C398F4614240639CBF098548F4BF
1,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,45.0,-1.267733,36.766698,0101000020E61000004DF4F92823624240A1F5F065A248F4BF
2,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,60.0,-1.263079,36.795796,0101000020E6100000D124B1A4DC654240EB3A54539235F4BF
3,Shared room,Nairobi,Nairobi,1,0.0,3,1.0,60.0,-1.296785,36.778003999999996,0101000020E61000001F1494A2956342400118CFA0A1BFF4BF
4,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,60.0,-1.255794,36.7526,0101000020E61000001C7C61325560424059350873BB17F4BF
5,Shared room,Nairobi,Nairobi,0,0.0,12,1.0,50.0,-1.304575,36.856575,0101000020E61000001DC9E53FA46D424001DE02098ADFF4BF
6,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,45.0,-1.2932270000000001,36.878368,0101000020E61000002DEDD45C6E704240F8DD74CB0EB1F4BF
7,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,10.0,-1.2913299999999999,36.768755,0101000020E610000078D1579066624240B77F65A549A9F4BF
8,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,10.0,-1.28321,36.897028999999996,0101000020E61000002448A5D8D17242400E677E350788F4BF
9,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,40.0,-1.28823,36.786852,0101000020E61000006765FB90B7644240069E7B0F979CF4BF
10,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,34.0,-1.280924,36.816065,0101000020E6100000833463D17468424085950A2AAA7EF4BF
11,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,10.0,-1.319224,36.847065,0101000020E61000000A4B3CA06C6C4240A79201A08A1BF5BF
12,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,10.0,-1.262892,36.880181,0101000020E6100000C1C760C5A97042409C14E63DCE34F4BF
13,Shared room,Nairobi,Nairobi,0,0.0,8,1.0,35.0,-1.313918,36.697965,0101000020E61000005760C8EA56594240FB027AE1CE05F5BF
14,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,40.0,-1.295039,36.776188,0101000020E610000019C6DD205A63424074B680D07AB8F4BF
15,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,25.0,-1.28426,36.892206,0101000020E6100000C2A563CE33724240B1F9B836548CF4BF
16,Shared room,Nairobi,Nairobi,0,0.0,12,1.0,28.0,-1.28053,36.817778999999994,0101000020E6100000842D76FBAC68424005C078060D7DF4BF
17,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,20.0,-1.293859,36.782458,0101000020E61000002D3F7095276442400B2AAA7EA5B3F4BF
18,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,36.0,-1.293456,36.786927,0101000020E610000071AB2006BA644240240A2DEBFEB1F4BF
19,Shared room,Nairobi,Nairobi,1,0.0,4,1.0,11.0,-1.313941,36.778442999999996,0101000020E61000006B662D05A463424001FA7DFFE605F5BF
20,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,25.0,-1.326065,36.774244,0101000020E6100000E78F696D1A63424081ECF5EE8F37F5BF
21,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,18.0,-1.291269,36.767346,0101000020E6100000B45BCB6438624240016BD5AE09A9F4BF
22,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,15.0,-1.281417,36.906521999999995,0101000020E6100000618DB3E9087442406B9DB81CAF80F4BF
23,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,20.0,-1.326902,36.776221,0101000020E6100000F5BBB0355B634240AEF36F97FD3AF5BF
24,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,20.0,-1.324698,36.773356,0101000020E61000002B155454FD624240C939B187F631F5BF
25,Shared room,Nairobi,Nairobi,0,0.0,4,1.0,12.0,-1.249562,36.937090999999995,0101000020E61000001F300F99F27742408C3045B934FEF3BF
26,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,15.0,-1.307073,36.900028999999996,0101000020E6100000CE39782634734240F4C0C760C5E9F4BF
27,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,35.0,-1.2892190000000001,36.782309999999995,0101000020E6100000B9AAECBB22644240F31B261AA4A0F4BF
28,Shared room,Nairobi,Nairobi,0,0.0,6,1.0,35.0,-1.281659,36.818216,0101000020E61000002F88484DBB6842402BFC19DEAC81F4BF
29,Shared room,Nairobi,Nairobi,2,0.0,2,1.0,12.0,-1.303442,36.825684,0101000020E61000004D6A6803B0694240AEB9A3FFE5DAF4BF
30,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,30.0,-1.32412,36.881563,0101000020E61000008C2E6F0ED77042401DACFF73982FF5BF
31,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,20.0,-1.2814379999999999,36.788740999999995,0101000020E6100000D6011077F56442405AA0DD21C580F4BF
32,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,25.0,-1.310343,36.775903,0101000020E610000024EF1CCA5063424032AEB8382AF7F4BF
33,Shared room,Nairobi,Nairobi,0,0.0,16,1.0,15.0,-1.289566,36.805733000000004,0101000020E61000006B274A42226742405D8940F50FA2F4BF
34,Shared room,Nairobi,Nairobi,0,0.0,6,1.0,15.0,-1.267102,36.915163,0101000020E61000002FC1A90F247542409A232BBF0C46F4BF
35,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,40.0,-1.295667,36.776447999999995,0101000020E6100000B685E7A562634240581AF8510DBBF4BF
36,Shared room,Nairobi,Nairobi,0,0.0,4,1.0,40.0,-1.338386,36.771283000000004,0101000020E6100000FA7ABE66B9624240C1C93670076AF5BF
37,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,40.0,-1.3003870000000002,36.767615,0101000020E6100000A375543541624240FD4B529962CEF4BF
38,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,20.0,-1.2899770000000002,36.901215,0101000020E610000013D55B035B7342409E7939ECBEA3F4BF
39,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,16.0,-1.30379,36.902549,0101000020E6100000CD04C3B98673424023A12DE752DCF4BF
40,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,24.0,-1.3241319999999999,36.80519,0101000020E61000007B88467710674240A6643909A52FF5BF
41,Shared room,Nairobi,Nairobi,1,0.0,4,1.0,20.0,-1.263699,36.816925,0101000020E6100000742497FF9068424074CE4F711C38F4BF
42,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,10.0,-1.225277,36.920390000000005,0101000020E610000060C8EA56CF754240E7A7380EBC9AF3BF
43,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,10.0,-1.242286,36.761122,0101000020E6100000102219726C6142406075E44867E0F3BF
44,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,20.0,-1.3161559999999999,36.757427,0101000020E6100000BF0D315EF360424063F20698F90EF5BF
45,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,18.0,-1.2806170000000001,36.820062,0101000020E61000009F58A7CAF7684240E2395B40687DF4BF
46,Shared room,Nairobi,Nairobi,0,0.0,6,1.0,31.0,-1.266732,36.961519,0101000020E6100000C7BDF90D137B42402BBF0CC68844F4BF
47,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,25.0,-1.322562,36.837076,0101000020E61000001D226E4E256B4240EAEA8EC53629F5BF
48,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,25.0,-1.308195,36.909108,0101000020E61000001844A4A65D744240CAA65CE15DEEF4BF
49,Shared room,Nairobi,Nairobi,0,0.0,4,1.0,30.0,-1.322544,36.876684000000004,0101000020E610000096766A2E377042401D56B8E52329F5BF
50,Shared room,Nairobi,Nairobi,1,0.0,3,1.0,10.0,-1.2188,36.889749,0101000020E61000000953944BE371424039D6C56D3480F3BF
51,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,11.0,-1.218964,36.900517,0101000020E6100000FB3E1C244473424081053065E080F3BF
52,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,25.0,-1.290211,36.806774,0101000020E6100000ADA1D45E4467424003081F4AB4A4F4BF
53,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,10.0,-1.305066,36.779256,0101000020E61000001B9B1DA9BE634240D0F1D1E28CE1F4BF
54,Shared room,Nairobi,Nairobi,0,0.0,16,1.0,25.0,-1.196209,36.868021,0101000020E6100000E09EE74F1B6F4240D2E4620CAC23F3BF
55,Shared room,Nairobi,Nairobi,1,0.0,2,1.0,20.0,-1.218496,36.889374,0101000020E6100000D3F4D901D7714240B8E864A9F57EF3BF
56,Shared room,Nairobi,Nairobi,5,5.0,2,1.0,10.0,-1.221666,36.863917,0101000020E6100000AEBA0ED5946E42408429CAA5F18BF3BF
57,Shared room,Nairobi,Nairobi,0,0.0,8,1.0,10.0,-1.313491,36.810596000000004,0101000020E61000005B22179CC1674240047289230F04F5BF
58,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,25.0,-1.3049389999999998,36.776903000000004,0101000020E61000000795B88E716342402C6684B707E1F4BF
59,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,20.0,-1.289139,36.860989000000004,0101000020E61000009D9B36E3346E424066F84F3750A0F4BF
60,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,20.0,-1.296075,36.788909000000004,0101000020E6100000914259F8FA644240789CA223B9BCF4BF
61,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,30.0,-1.295553,36.740013,0101000020E6100000B3CEF8BEB85E424048C153C895BAF4BF
62,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,12.0,-1.305316,36.773438,0101000020E6100000E8BD310400634240EA20AF0793E2F4BF
63,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,15.0,-1.291402,36.735611,0101000020E6100000F7C95180285E4240E9D2BF2495A9F4BF
64,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,18.0,-1.2926549999999999,36.767639,0101000020E61000002C11A8FE41624240912C6002B7AEF4BF
65,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,40.0,-1.274884,36.905462,0101000020E6100000A8E2C62DE67342403F19E3C3EC65F4BF
66,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,14.0,-1.224869,36.84626,0101000020E6100000DCF4673F526C4240C8258E3C1099F3BF
67,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,20.0,-1.3348280000000001,36.903163,0101000020E610000087FA5DD89A734240B88FDC9A745BF5BF
68,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,25.0,-1.293181,36.748362,0101000020E6100000DAC87553CA5F4240EDEF6C8FDEB0F4BF
69,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,28.0,-1.3655190000000001,36.749693,0101000020E61000002385B2F0F55F4240E41071732AD9F5BF
70,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,18.0,-1.2979319999999999,36.755044,0101000020E610000040852348A5604240F3E8465854C4F4BF
71,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,26.0,-1.340808,36.763646,0101000020E610000051DCF126BF6142405471E316F373F5BF
72,Shared room,Nairobi,Nairobi,1,0.0,3,1.0,30.0,-1.323366,36.827278,0101000020E6100000A359D93EE4694240A036AAD3812CF5BF
73,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,11.0,-1.262412,36.730369,0101000020E610000091813CBB7C5D42404B3FE1ECD632F4BF
74,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,20.0,-1.32495,36.774803999999996,0101000020E6100000AE6708C72C634240FB5C6DC5FE32F5BF
75,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,16.0,-1.329045,36.783249,0101000020E6100000F6CFD38041644240DD989EB0C443F5BF
76,Shared room,Nairobi,Nairobi,3,5.0,8,1.0,12.0,-1.260536,36.808306,0101000020E61000008E942D9276674240F8E3F6CB272BF4BF
77,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,18.0,-1.324235,36.774703,0101000020E61000007A8EC87729634240397F130A1130F5BF
78,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,20.0,-1.3125440000000002,36.899535,0101000020E6100000BE4D7FF623734240F4F928232E00F5BF
79,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,25.0,-1.2925659999999999,36.795528999999995,0101000020E61000008202EFE4D36542409DBE9EAF59AEF4BF
80,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,22.0,-1.3004120000000001,36.758214,0101000020E610000047AF06280D614240193735D07CCEF4BF
81,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,20.0,-1.218415,36.88855,0101000020E61000002F6EA301BC7142401F4B1FBAA07EF3BF
82,Shared room,Nairobi,Nairobi,0,0.0,4,1.0,10.0,-1.2112610000000001,36.86782,0101000020E61000004968CBB9146F42405EB9DE365361F3BF
83,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,25.0,-1.3245870000000002,36.773794,0101000020E6100000A7EB89AE0B634240DB4E5B238231F5BF
84,Shared room,Nairobi,Nairobi,0,0.0,3,1.0,32.0,-1.3050389999999998,36.909458,0101000020E6100000F48AA71E697442409D12109370E1F4BF
85,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,21.0,-1.259015,36.799883,0101000020E61000002DD0EE906266424069C6A2E9EC24F4BF
86,Shared room,Nairobi,Nairobi,6,5.0,2,1.0,30.0,-1.306919,36.696365,0101000020E61000001E8A027D225942401D56B8E523E9F4BF
87,Shared room,Nairobi,Nairobi,0,0.0,1,1.0,13.0,-1.183625,36.902356,0101000020E6100000B8ACC26680734240E3A59BC420F0F2BF
88,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,22.0,-1.294506,36.86003,0101000020E610000019CA8976156E4240C79C67EC4BB6F4BF
89,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,30.0,-1.3264040000000001,36.842787,0101000020E61000003A3FC571E06B42408F899466F338F5BF
90,Shared room,Nairobi,Nairobi,3,4.5,6,1.0,10.0,-1.3131700000000002,36.778352000000005,0101000020E61000005A63D009A1634240C269C18BBE02F5BF
91,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,30.0,-1.321,36.902737,0101000020E6100000D0F1D1E28C734240894160E5D022F5BF
92,Shared room,Nairobi,Nairobi,0,0.0,4,1.0,16.0,-1.3057290000000001,36.880557,0101000020E6100000C7A17E17B67042404205871744E4F4BF
93,Shared room,Nairobi,Nairobi,0,0.0,4,1.0,17.0,-1.2929700000000002,36.757803,0101000020E6100000C5E74EB0FF6042408E588B4F01B0F4BF
94,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,15.0,-1.290931,36.898387,0101000020E610000066136058FE724240FE47A643A7A7F4BF
95,Shared room,Nairobi,Nairobi,0,0.0,2,1.0,21.0,-1.2948629999999999,36.865508,0101000020E6100000933655F7C86E4240A3CEDC43C2B7F4BF
96,Shared room,Nairobi,Nairobi,6,5.0,1,1.0,13.0,-1.303326,36.825558,0101000020E6100000C07971E2AB694240876C205D6CDAF4BF
97,Shared room,Nairobi,Nairobi,6,4.5,4,1.0,20.0,-1.262772,36.817121,0101000020E6100000FAEFC16B9768424048DFA4695034F4BF
98,Shared room,Nairobi,Nairobi,4,5.0,2,1.0,18.0,-1.29169,36.767592,0101000020E6100000EB55647440624240B41F2922C3AAF4BF
99,Shared room,Nairobi,Nairobi,19,5.0,14,1.0,10.0,-1.287693,36.903677,0101000020E6100000DE921CB0AB7342402C9CA4F9639AF4BF
100,Shared room,Nairobi,Nairobi,1,0.0,5,1.0,15.0,-1.2801420000000001,36.905126,0101000020E61000003161342BDB734240C9C6832D767BF4BF
101,Shared room,Nairobi,Nairobi,82,4.5,6,1.0,21.0,-1.29375,36.787835,0101000020E610000074D2FBC6D76442403333333333B3F4BF
102,Entire home/apt,Nairobi,Nairobi,0,0.0,5,5.0,160.0,-1.277358,36.789183,0101000020E610000093C7D3F203654240228B34F10E70F4BF
103,Entire home/apt,Nairobi,Nairobi,0,0.0,6,3.0,70.0,-1.292914,36.822386,0101000020E61000001958C7F14369424011A62897C6AFF4BF
104,Entire home/apt,Nairobi,Nairobi,0,0.0,10,5.0,450.0,-1.36148,36.718471,0101000020E6100000ED0F94DBF65B42407F87A2409FC8F5BF
105,Entire home/apt,Nairobi,Nairobi,0,0.0,4,2.0,65.0,-1.2926469999999999,36.784011,0101000020E6100000255AF2785A644240365CE49EAEAEF4BF
106,Entire home/apt,Nairobi,Nairobi,1,0.0,10,5.0,460.0,-1.341291,36.737248,0101000020E61000004D8578245E5E4240C8B4368DED75F5BF
107,Entire home/apt,Nairobi,Nairobi,0,0.0,6,4.0,150.0,-1.268063,36.79681,0101000020E61000001990BDDEFD6542404948A46DFC49F4BF
108,Entire home/apt,Nairobi,Nairobi,0,0.0,10,3.0,150.0,-1.322634,36.684575,0101000020E610000061545227A05742401D3EE9448229F5BF
109,Entire home/apt,Nairobi,Nairobi,0,0.0,2,1.0,148.0,-1.289073,36.804188,0101000020E6100000F7EAE3A1EF664240778192020BA0F4BF
110,Entire home/apt,Nairobi,Nairobi,2,0.0,12,6.0,95.0,-1.219841,36.817617999999996,0101000020E61000007B4FE5B4A7684240751E15FF7784F3BF
111,Entire home/apt,Nairobi,Nairobi,9,4.5,2,1.0,95.0,-1.278628,36.794118,0101000020E61000001C959BA8A56542408BFF3BA24275F4BF
112,Entire home/apt,Nairobi,Nairobi,0,0.0,4,3.0,80.0,-1.295013,36.7872,0101000020E6100000A2B437F8C26442404C512E8D5FB8F4BF
113,Entire home/apt,Nairobi,Nairobi,0,0.0,6,3.0,65.0,-1.291826,36.758952,0101000020E6100000ED9DD15625614240BEF561BD51ABF4BF
114,Entire home/apt,Nairobi,Nairobi,0,0.0,3,2.0,67.0,-1.304243,36.910678999999995,0101000020E6100000B613252191744240429770E82DDEF4BF
115,Entire home/apt,Nairobi,Nairobi,0,0.0,6,3.0,68.0,-1.229734,36.870774,0101000020E6100000821ABE85756F4240DE770C8FFDACF3BF
116,Entire home/apt,Nairobi,Nairobi,3,5.0,6,2.0,65.0,-1.292985,36.778442,0101000020E61000009AEAC9FCA3634240397F130A11B0F4BF
117,Entire home/apt,Nairobi,Nairobi,2,0.0,5,2.0,65.0,-1.2962639999999999,36.761231,0101000020E6100000C7D9740470614240DDB6EF517FBDF4BF
118,Entire home/apt,Nairobi,Nairobi,0,0.0,4,2.0,75.0,-1.311496,36.706696,0101000020E6100000651BB803755A4240685BCD3AE3FBF4BF
119,Entire home/apt,Nairobi,Nairobi,26,4.5,3,2.0,70.0,-1.2925280000000001,36.763508,0101000020E6100000001E51A1BA614240ECA012D731AEF4BF
120,Entire home/apt,Nairobi,Nairobi,0,0.0,6,3.0,65.0,-1.294543,36.762273,0101000020E6100000D9CF6229926142406C4084B872B6F4BF
121,Entire home/apt,Nairobi,Nairobi,0,0.0,2,1.0,70.0,-1.2565819999999999,36.795708000000005,0101000020E610000031957EC2D965424059E02BBAF51AF4BF
122,Entire home/apt,Nairobi,Nairobi,3,4.5,6,3.0,65.0,-1.266751,36.799013,0101000020E6100000180AD80E4666424003CE52B29C44F4BF
123,Entire home/apt,Nairobi,Nairobi,0,0.0,3,2.0,70.0,-1.2871,36.799981,0101000020E6100000F03504C765664240D5E76A2BF697F4BF
124,Entire home/apt,Nairobi,Nairobi,18,5.0,4,2.0,79.0,-1.286936,36.786776,0101000020E61000008CA37213B56442408DB800344A97F4BF
125,Entire home/apt,Nairobi,Nairobi,1,0.0,2,2.0,31.0,-1.268907,36.797722,0101000020E61000005DA626C11B664240C6A52A6D714DF4BF
126,Entire home/apt,Nairobi,Nairobi,0,0.0,4,2.0,9000.0,-1.298261,36.764571000000004,0101000020E6100000293C6876DD61424090C18A53ADC5F4BF
127,Entire home/apt,Nairobi,Nairobi,0,0.0,4,2.0,1450.0,-1.247157,36.787052,0101000020E61000002E20B41EBE644240BAA3FFE55AF4F3BF
128,Entire home/apt,Nairobi,Nairobi,0,0.0,5,3.0,1398.0,-1.289841,36.787867999999996,0101000020E610000050C8CEDBD864424094A3005130A3F4BF
129,Entire home/apt,Nairobi,Nairobi,0,0.0,8,2.0,750.0,-1.288075,36.788606,0101000020E6100000F6B6990AF164424024B9FC87F49BF4BF
130,Entire home/apt,Nairobi,Nairobi,0,0.0,2,2.0,1000.0,-1.258053,36.799131,0101000020E6100000221CB3EC49664240AF27BA2EFC20F4BF
131,Entire home/apt,Nairobi,Nairobi,0,0.0,16,8.0,1000.0,-1.27895,36.779994,0101000020E6100000C289E8D7D6634240D88173469476F4BF
132,Entire home/apt,Nairobi,Nairobi,0,0.0,3,4.0,1000.0,-1.2706549999999999,36.802813,0101000020E6100000DEE68D93C26642406AFB57569A54F4BF
133,Entire home/apt,Nairobi,Nairobi,0,0.0,1,1.0,800.0,-1.2561200000000001,36.796512,0101000020E61000008F6FEF1AF4654240D39FFD481119F4BF
134,Entire home/apt,Nairobi,Nairobi,0,0.0,12,7.0,1000.0,-1.343764,36.705845000000004,0101000020E6100000C6850321595A42409FAC18AE0E80F5BF
135,Entire home/apt,Nairobi,Nairobi,0,0.0,6,6.0,700.0,-1.361734,36.732440999999994,0101000020E6100000F19F6EA0C05D4240C79E3D97A9C9F5BF
136,Entire home/apt,Nairobi,Nairobi,0,0.0,8,4.0,350.0,-1.285625,36.825508,0101000020E61000000E4B033FAA69424052B81E85EB91F4BF
137,Entire home/apt,Nairobi,Nairobi,0,0.0,8,6.0,500.0,-1.335496,36.882504,0101000020E61000006A4B1DE4F57042406405BF0D315EF5BF
138,Entire home/apt,Nairobi,Nairobi,0,0.0,2,1.0,500.0,-1.3235430000000001,36.805191,0101000020E61000004B04AA7F106742407C98BD6C3B2DF5BF
139,Entire home/apt,Nairobi,Nairobi,0,0.0,5,3.0,350.0,-1.26165,36.807294,0101000020E6100000E620E8685567424072F90FE9B72FF4BF
140,Entire home/apt,Nairobi,Nairobi,0,0.0,8,4.0,350.0,-1.2477049999999998,36.797959999999996,0101000020E610000012C2A38D2366424011E4A08499F6F3BF
141,Entire home/apt,Nairobi,Nairobi,0,0.0,4,3.0,400.0,-1.274791,36.804015,0101000020E6100000293FA9F6E96642401EC3633F8B65F4BF
142,Entire home/apt,Nairobi,Nairobi,0,0.0,10,5.0,380.0,-1.289348,36.803414000000004,0101000020E610000003931B45D6664240AE9B525E2BA1F4BF
143,Entire home/apt,Nairobi,Nairobi,1,0.0,13,5.0,377.0,-1.218583,36.866236,0101000020E6100000164F3DD2E06E4240956247E3507FF3BF
144,Entire home/apt,Nairobi,Nairobi,2,0.0,5,3.0,400.0,-1.252838,36.829401000000004,0101000020E61000008522DDCF296A42400DFAD2DB9F0BF4BF
145,Entire home/apt,Nairobi,Nairobi,1,0.0,6,4.0,228.0,-1.232508,36.797678999999995,0101000020E61000005EDA70581A66424013EF004F5AB8F3BF
146,Entire home/apt,Nairobi,Nairobi,0,0.0,4,3.0,221.0,-1.22045,36.819859,0101000020E6100000672AC423F168424082734694F686F3BF
147,Entire home/apt,Nairobi,Nairobi,0,0.0,4,2.0,220.0,-1.2561229999999999,36.788555,0101000020E6100000740CC85EEF644240F60D4C6E1419F4BF
148,Entire home/apt,Nairobi,Nairobi,0,0.0,4,3.0,210.0,-1.310794,36.907672999999996,0101000020E61000002A3BFDA02E7442403AB01C2103F9F4BF
149,Entire home/apt,Nairobi,Nairobi,0,0.0,9,5.0,300.0,-1.301595,36.755584999999996,0101000020E6100000912C6002B7604240A5315A4755D3F4BF
150,Entire home/apt,Nairobi,Nairobi,0,0.0,3,2.0,240.0,-1.306959,36.733783,0101000020E61000002EAEF199EC5D4240E46723D74DE9F4BF
151,Entire home/apt,Nairobi,Nairobi,1,0.0,7,3.0,220.0,-1.2648,36.783778999999996,0101000020E61000005325CADE526442405BB1BFEC9E3CF4BF
152,Entire home/apt,Nairobi,Nairobi,0,0.0,5,3.0,300.0,-1.295572,36.763988,0101000020E6100000AA44D95BCA61424020D099B4A9BAF4BF
153,Entire home/apt,Nairobi,Nairobi,0,0.0,8,4.0,300.0,-1.33665,36.716712,0101000020E61000004C530438BD5B4240A52C431CEB62F5BF
154,Entire home/apt,Nairobi,Nairobi,0,0.0,7,7.0,300.0,-1.3426799999999999,36.763896,0101000020E6100000CAC51858C76142407AE40F069E7BF5BF
155,Entire home/apt,Nairobi,Nairobi,0,0.0,6,3.0,285.0,-1.290419,36.756492,0101000020E6100000C3D7D7BAD46042404031B2648EA5F4BF
156,Entire home/apt,Nairobi,Nairobi,2,0.0,6,3.0,300.0,-1.267454,36.797694,0101000020E6100000931B45D61A6642403DF372D87D47F4BF
157,Entire home/apt,Nairobi,Nairobi,0,0.0,8,4.0,250.0,-1.30471,36.706615,0101000020E610000078EE3D5C725A4240003ACC9717E0F4BF
158,Entire home/apt,Nairobi,Nairobi,0,0.0,5,4.0,270.0,-1.220289,36.818088,0101000020E610000002A08A1BB76842405BB22AC24D86F3BF
159,Entire home/apt,Nairobi,Nairobi,0,0.0,6,3.0,282.0,-1.2869959999999998,36.793188,0101000020E610000032CA332F876542403753211E8997F4BF
160,Entire home/apt,Nairobi,Nairobi,0,0.0,5,3.0,280.0,-1.297176,36.796331,0101000020E61000003FE5982CEE6542405F7F129F3BC1F4BF
161,Entire home/apt,Nairobi,Nairobi,2,0.0,7,3.0,245.0,-1.336059,36.740826,0101000020E61000006403E962D35E4240666CE8667F60F5BF
162,Entire home/apt,Nairobi,Nairobi,0,0.0,16,1.0,240.0,-1.282565,36.806576,0101000020E610000087DEE2E13D67424068E89FE06285F4BF
163,Entire home/apt,Nairobi,Nairobi,0,0.0,6,3.0,230.0,-1.191403,36.897532,0101000020E6100000868E1D54E27242405BB39597FC0FF3BF
164,Entire home/apt,Nairobi,Nairobi,5,4.5,8,4.0,280.0,-1.325814,36.724685,0101000020E61000006D73637AC25C42405B43A9BD8836F5BF
165,Entire home/apt,Nairobi,Nairobi,0,0.0,16,8.0,250.0,-1.2063409999999999,36.804964,0101000020E61000008A3A730F09674240D82E6D382C4DF3BF
166,Entire home/apt,Nairobi,Nairobi,0,0.0,6,3.0,245.0,-1.266837,36.877827,0101000020E6100000DD4598A25C704240D5CDC5DFF644F4BF
167,Entire home/apt,Nairobi,Nairobi,0,0.0,6,3.0,200.0,-1.290817,36.765035,0101000020E6100000CEA5B8AAEC614240EEEE01BA2FA7F4BF
168,Entire home/apt,Nairobi,Nairobi,3,4.5,4,2.0,182.0,-1.263409,36.799791,0101000020E61000004C512E8D5F664240938D075BEC36F4BF
169,Entire home/apt,Nairobi,Nairobi,0,0.0,4,3.0,200.0,-1.2786549999999999,36.795306,0101000020E610000002284696CC654240BEDEFDF15E75F4BF
170,Entire home/apt,Nairobi,Nairobi,0,0.0,2,0.0,180.0,-1.293405,36.789239,0101000020E610000027DD96C805654240E0B9F770C9B1F4BF
171,Entire home/apt,Nairobi,Nairobi,0,0.0,4,2.0,185.0,-1.3056,36.817334,0101000020E610000056F487669E68424088855AD3BCE3F4BF
172,Entire home/apt,Nairobi,Nairobi,0,0.0,2,1.0,200.0,-1.3371709999999999,36.742495,0101000020E6100000C5387F130A5F4240CA8D226B0D65F5BF
173,Entire home/apt,Nairobi,Nairobi,0,0.0,4,4.0,185.0,-1.292052,36.762334,0101000020E61000007F50172994614240C8B3CBB73EACF4BF
174,Entire home/apt,Nairobi,Nairobi,0,0.0,6,3.0,200.0,-1.245584,36.78123,0101000020E6100000B9533A58FF634240DCBB067DE9EDF3BF
175,Entire home/apt,Nairobi,Nairobi,0,0.0,6,2.0,200.0,-1.3059479999999999,36.819379999999995,0101000020E61000008D7F9F71E1684240FD6CE4BA29E5F4BF
