room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
13453573,1413,76861187,Entire home/apt,,Nairobi,,Nairobi,2,0.0,5,2.0,,50.0,,Shiny New Guest Houses in Nairobi,2017-06-29 21:59:39.708361,-1.211853,36.810531,0101000020E610000074B2D47ABF674240AAF3A8F8BF63F3BF
18761984,1413,130544531,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,3.0,,50.0,,3 bedroom furnished apartment,2017-06-29 21:59:39.705353,-1.323558,36.881656,0101000020E61000003D29931ADA70424027BF45274B2DF5BF
17227166,1413,51487402,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,50.0,,Peacefull apartment walking distance to YAYA mall,2017-06-29 21:59:39.702844,-1.293688,36.790307,0101000020E610000062669FC72865424072A43330F2B2F4BF
17503500,1413,59443373,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,3.0,,55.0,,3 bedroom apartment along Lenana Rd,2017-06-29 21:59:39.699647,-1.289672,36.795608,0101000020E6100000CE37A27BD66542401212691B7FA2F4BF
16903411,1413,112828796,Entire home/apt,,Nairobi,,Nairobi,3,4.5,6,3.0,,60.0,,Lovely Westlands Apartment,2017-06-29 21:59:39.694970,-1.266235,36.791188,0101000020E61000006B7EFCA54565424018CFA0A17F42F4BF
18772432,1413,128732376,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,60.0,,Private Nest,2017-06-29 21:59:39.692651,-1.291812,36.763671,0101000020E6100000AAF3A8F8BF6142401F49490F43ABF4BF
18860803,1413,131410432,Entire home/apt,,Nairobi,,Nairobi,0,0.0,1,1.0,,55.0,,1 Bedroom Guest-wing,2017-06-29 21:59:39.690384,-1.223983,36.830918,0101000020E610000030D461855B6A42406EC2BD326F95F3BF
18660135,1413,2547373,Entire home/apt,,Nairobi,,Nairobi,3,5.0,4,3.0,,60.0,,Cosmopolitan 3BR Apartment A - Kilimani,2017-06-29 21:59:39.688045,-1.292951,36.778907,0101000020E61000000FD07D39B3634240B6494563EDAFF4BF
17536748,1413,118948515,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,55.0,,Alijo Palace,2017-06-29 21:59:39.685043,-1.324895,36.871953,0101000020E61000001553E9279C6F424089247A19C532F5BF
16410036,1413,107521633,Entire home/apt,,Nairobi,,Nairobi,8,4.5,2,1.0,,45.0,,"Cozy 1BR,amazing views of Westlands",2017-06-29 21:59:39.681727,-1.257091,36.79979,0101000020E61000007CD5CA845F664240F488D1730B1DF4BF
18029639,1413,63239084,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,2.0,,60.0,,delightful and modern house in Nairobi Kenya.,2017-06-29 21:59:39.678373,-1.321961,36.882784,0101000020E61000004EB7EC10FF7042403866D993C026F5BF
10912864,1413,42499663,Entire home/apt,,Nairobi,,Nairobi,42,5.0,4,2.0,,60.0,,An Irish welcome in Karen,2017-06-29 21:59:39.662176,-1.316066,36.682556,0101000020E610000023D8B8FE5D574240630AD6389B0EF5BF
5377770,1413,27878954,Entire home/apt,,Nairobi,,Nairobi,36,5.0,6,3.0,,60.0,,A tranquil 3 bedroom home,2017-06-29 21:59:39.653389,-1.195425,36.901825,0101000020E61000008CDB68006F734240FF21FDF67520F3BF
10759808,1413,9377013,Entire home/apt,,Nairobi,,Nairobi,5,4.5,3,2.0,,57.0,,Sunny Lavington apartment,2017-06-29 21:59:38.675691,-1.295398,36.764364,0101000020E6100000B01EF7ADD661424066DCD440F3B9F4BF
15001837,1413,94620823,Entire home/apt,,Nairobi,,Nairobi,4,4.5,6,3.0,,49.0,,NEXT TO  NAKUMATT JUNCTION  ON RIARA ROAD,2017-06-29 21:59:38.672826,-1.297447,36.763835,0101000020E610000024456458C561424068B114C957C2F4BF
16128243,1413,100859349,Entire home/apt,,Nairobi,,Nairobi,3,3.5,4,2.0,,55.0,,2 bedroom Apartment with pool and gym,2017-06-29 21:59:38.669683,-1.290758,36.790027,0101000020E61000007FFACF9A1F6542404FCE50DCF1A6F4BF
19254469,1413,62730932,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,2.0,,58.0,,Entire cosy apartment in Westlands,2017-06-29 21:59:38.665644,-1.257977,36.799445,0101000020E6100000B1F9B836546642404EECA17DAC20F4BF
18798979,1413,30879553,Entire home/apt,,Nairobi,,Nairobi,0,0.0,5,3.0,,45.0,,Tastemakers Africa Garden Oasis Apartment,2017-06-29 21:59:38.663335,-1.280838,36.780341,0101000020E61000002D5DC136E2634240B39597FC4F7EF4BF
3749117,1413,19179671,Entire home/apt,,Nairobi,,Nairobi,1,0.0,5,3.0,,45.0,,"Furnished Apartment - Nairobi,Kenya",2017-06-29 21:59:38.661152,-1.305167,36.910231,0101000020E610000017670C73827442404C18CDCAF6E1F4BF
12450020,1413,67357882,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,3.0,,50.0,,"Lovely, homely and spacious apartment.",2017-06-29 21:59:38.658474,-1.288587,36.758504,0101000020E61000004EF1B8A816614240E1CFF0660D9EF4BF
18380282,1413,71977228,Entire home/apt,,Nairobi,,Nairobi,2,0.0,2,1.0,,50.0,,Quiet and Cosy 1 bedroom Apartment in Westlands,2017-06-29 21:59:38.656195,-1.258625,36.798642,0101000020E6100000249BABE63966424017D9CEF75323F4BF
14543337,1413,42308955,Entire home/apt,,Nairobi,,Nairobi,1,0.0,2,1.0,,50.0,,Devine Apartment,2017-06-29 21:59:38.653288,-1.292332,36.822935,0101000020E6100000ECDD1FEF556942403830B95164ADF4BF
11349482,1413,24615418,Entire home/apt,,Nairobi,,Nairobi,26,4.5,6,3.0,,45.0,,Airwaves home  Adams,2017-06-29 21:59:38.650481,-1.300185,36.780371,0101000020E610000098DF6932E363424004FF5BC98ECDF4BF
15128587,1413,95904755,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,45.0,,"Pangani, Nairobi",2017-06-29 21:59:38.647855,-1.263693,36.841561,0101000020E6100000664B5645B86B424030F2B2261638F4BF
19151424,1413,76861187,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,45.0,,"Shiny New Apartment in Nairobi, Kenya -2",2017-06-29 21:59:38.645296,-1.225483,36.830494,0101000020E61000001AC39CA04D6A42400EDDEC0F949BF3BF
1400829,1413,3524800,Entire home/apt,,Nairobi,,Nairobi,34,5.0,2,1.0,,55.0,,Turaco Cottage Nairobi Kenya,2017-06-29 21:59:38.642956,-1.354999,36.715966,0101000020E610000023861DC6A45B4240A3CD716E13AEF5BF
14308738,1413,87442892,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,41.0,,paul ville,2017-06-29 21:59:38.640711,-1.314734,36.89703,0101000020E6100000F4C308E1D17242403A07CF842609F5BF
19250824,1413,69386835,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,60.0,,Luxurious  2 bedroom kilimani,2017-06-29 21:59:38.638362,-1.295673,36.785503,0101000020E610000077F4BF5C8B6442409DF6949C13BBF4BF
687198,1413,3528139,Entire home/apt,,Nairobi,,Nairobi,23,4.5,6,3.0,,54.0,,Geo Mara  Penthouse Lavington + CAR,2017-06-29 21:59:38.635363,-1.29392,36.766017,0101000020E61000000B9755D80C624240C03E3A75E5B3F4BF
16951245,1413,69815652,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,59.0,,"Gorgeous,  2BR finished apartment Garden City",2017-06-29 21:59:38.632313,-1.243419,36.869824,0101000020E610000051A39064566F4240B39943520BE5F3BF
10067354,1413,51658642,Entire home/apt,,Nairobi,,Nairobi,3,4.5,2,1.0,,50.0,,Quiet and Serene House,2017-06-29 21:59:37.362394,-1.258439,36.833782,0101000020E61000002AFF5A5EB96A4240D42CD0EE9022F4BF
16916974,1413,112965256,Entire home/apt,,Nairobi,,Nairobi,2,0.0,6,3.0,,49.0,,Opposite Runda.UN security approved gate community,2017-06-29 21:59:37.358926,-1.21152,36.841247,0101000020E6100000D76D50FBAD6B4240DF32A7CB6262F3BF
17394778,1413,31633536,Entire home/apt,,Nairobi,,Nairobi,1,0.0,2,0.0,,50.0,,"Nairobi, hour from airport with pickup service",2017-06-29 21:59:37.356586,-1.37028,36.759841,0101000020E610000079944A78426142405BCEA5B8AAECF5BF
19195232,1413,91614123,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,2.0,,60.0,,"Fully Furnished, 2 Bedroom, Exquisite and modern",2017-06-29 21:59:37.354452,-1.290175,36.773458,0101000020E61000002F6AF7AB006342406ADE718A8EA4F4BF
2526715,1413,12757049,Entire home/apt,,Nairobi,,Nairobi,46,4.5,6,3.0,,54.0,,Kileleshwa Apartments,2017-06-29 21:59:37.351516,-1.274639,36.789375,0101000020E6100000D7A3703D0A6542405E4C33DDEB64F4BF
17741479,1413,70700974,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,46.0,,"Convenient,Themed Apartment nxt to Nairobi CBD",2017-06-29 21:59:37.346787,-1.2739,36.829735,0101000020E61000005CACA8C1346A42408BFD65F7E461F4BF
16978836,1413,48924404,Entire home/apt,,Nairobi,,Nairobi,1,0.0,2,1.0,,53.0,,1 Bedroom Apartment in Westlands,2017-06-29 21:59:37.343741,-1.258344,36.800143,0101000020E6100000C98FF8156B6642409BE271512D22F4BF
13210248,1413,13375609,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,49.0,,"Executive Spacious 1 Bed Apt Yaya Centre, Kilimani",2017-06-29 21:59:37.337292,-1.294993,36.786878,0101000020E610000090F8156BB864424069C878944AB8F4BF
19129312,1413,61973856,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,4.0,,46.0,,Hima Gardens,2017-06-29 21:59:37.333254,-1.310538,36.812876,0101000020E610000006DA1D520C684240DBA4A2B1F6F7F4BF
13186314,1413,13375609,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,60.0,,"Beautiful Two Bed near Yaya Centre, Kilimani",2017-06-29 21:59:37.329230,-1.294798,36.785524,0101000020E61000008F1CE90C8C644240BFD18E1B7EB7F4BF
8294821,1413,2547373,Entire home/apt,,Nairobi,,Nairobi,6,4.5,2,1.0,,52.0,,Cosmopolitan 1 BR Apartment,2017-06-29 21:59:37.326331,-1.288394,36.808583,0101000020E6100000008DD2A57F6742404FCDE506439DF4BF
13194695,1413,13375609,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,60.0,,Exquisite Two Bed Apartment near Yaya Centre,2017-06-29 21:59:37.318308,-1.292938,36.78477,0101000020E6100000E370E6577364424022179CC1DFAFF4BF
19495515,1413,81618685,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,2.0,,50.0,,Artist's loft in Nairobi center,2017-06-29 21:59:37.316155,-1.282068,36.806558,0101000020E6100000E129E44A3D67424055F833BC5983F4BF
18056133,1413,124247628,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,50.0,,Cozy Entire 2 bedroom,2017-06-29 21:59:37.313062,-1.308181,36.801251,0101000020E610000093718C648F6642402BFA43334FEEF4BF
6083453,1413,2547373,Entire home/apt,,Nairobi,,Nairobi,48,4.5,2,1.0,,52.0,,Cosmopolitan Studio Apartment C,2017-06-29 21:59:35.470801,-1.296405,36.806032,0101000020E6100000C6C37B0E2C67424020EF552B13BEF4BF
18641555,1413,27026508,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,60.0,,BEAUTIFUL APARTMENT NO. 2 NEAR YAYA MALL,2017-06-29 21:59:35.467999,-1.29223,36.779769,0101000020E6100000A2B77878CF634240B08F4E5DF9ACF4BF
4281046,1413,2547373,Entire home/apt,,Nairobi,,Nairobi,42,4.5,3,2.0,,60.0,,Cosmopolitan 2 BR Apartment A,2017-06-29 21:59:35.464817,-1.290451,36.810085,0101000020E610000076FD82DDB0674240AC72A1F2AFA5F4BF
13566855,1413,3242090,Entire home/apt,,Nairobi,,Nairobi,5,3.5,2,0.0,,58.0,,Refurbished Studio Apartment,2017-06-29 21:59:35.462370,-1.288046,36.793046,0101000020E61000009F1C058882654240DAE55B1FD69BF4BF
9601790,1413,26159912,Entire home/apt,,Nairobi,,Nairobi,34,4.5,2,2.0,,60.0,,2 Bedroom Apartment in Westlands,2017-06-29 21:59:35.459436,-1.259465,36.798637,0101000020E61000001230BABC39664240664E97C5C426F4BF
12498542,1413,27026508,Entire home/apt,,Nairobi,,Nairobi,19,5.0,8,4.0,,50.0,,BEAUTIFUL 4 BEDROOM JUNCTION MALL APARTMENT,2017-06-29 21:59:35.456474,-1.296477,36.757628,0101000020E610000056444DF4F96042405342B0AA5EBEF4BF
3493799,1413,2547373,Entire home/apt,,Nairobi,,Nairobi,56,4.5,2,0.0,,50.0,,Cosmopolitan Studio Apartment B,2017-06-29 21:59:35.453749,-1.293523,36.804969,0101000020E61000009CA56439096742401EFB592C45B2F4BF
2672284,1413,12987750,Entire home/apt,,Nairobi,,Nairobi,3,5.0,2,1.0,,46.0,,One Bedroom Apartment near Airport,2017-06-29 21:59:35.451264,-1.325359,36.846448,0101000020E6100000DFE17668586C4240255987A3AB34F5BF
14920455,1413,47859332,Entire home/apt,,Nairobi,,Nairobi,2,0.0,2,1.0,,50.0,,"Elegant 1br Furnished, Westlands, Nairobi, Kenya",2017-06-29 21:59:35.448545,-1.256874,36.798517,0101000020E6100000672618CE35664240511553E9271CF4BF
12020318,1413,64313036,Entire home/apt,,Nairobi,,Nairobi,13,5.0,6,3.0,,54.0,,Love Kenya home! near JKIA Airport.,2017-06-29 21:59:35.444504,-1.318546,36.910995,0101000020E6100000E6E8F17B9B7442408A58C4B0C318F5BF
4415118,1413,3528139,Entire home/apt,,Nairobi,,Nairobi,16,4.5,6,2.0,,55.0,,"The Geo Mara, Wood Park Ave Apts 34",2017-06-29 21:59:35.440136,-1.293072,36.786461,0101000020E61000002C4A09C1AA64424016F9F5436CB0F4BF
16200058,1413,2547373,Entire home/apt,,Nairobi,,Nairobi,9,4.5,4,1.0,,60.0,,Cosmopolitan 2BR Apartment B,2017-06-29 21:59:35.436393,-1.288842,36.808938,0101000020E6100000EE3EC7478B6742403561FBC9189FF4BF
8978039,1413,3242090,Entire home/apt,,Nairobi,,Nairobi,21,4.5,2,0.0,,60.0,,LOW COST  STUDIO,2017-06-29 21:59:35.433779,-1.288397,36.793106,0101000020E61000007521567F84654240713B342C469DF4BF
5234165,1413,27026508,Entire home/apt,,Nairobi,,Nairobi,39,4.5,6,3.0,,48.0,,LAVINGTON LOVELY APARTMENT,2017-06-29 21:59:35.431198,-1.290472,36.759373,0101000020E6100000923B6C22336142409B75C6F7C5A5F4BF
8850484,1413,21622379,Entire home/apt,,Nairobi,,Nairobi,27,5.0,6,3.0,,50.0,,Your home in Nairobi,2017-06-29 21:59:35.427624,-1.298685,36.79876,0101000020E61000002EAD86C43D66424065E42CEC69C7F4BF
16984254,1413,29881066,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,59.0,,Samaritan at Riara Valley Apartments....,2017-06-29 21:59:34.033307,-1.297215,36.772633,0101000020E6100000BA675DA3E56242401A170E8464C1F4BF
16103795,1413,104984420,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,60.0,,Classy and stylish apartment,2017-06-29 21:59:34.030316,-1.306721,36.803098,0101000020E6100000D3BD4EEACB66424052F17F4754E8F4BF
16980301,1413,108465501,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,60.0,,The Place,2017-06-29 21:59:33.998709,-1.30987,36.912449,0101000020E61000004B22FB20CB744240302FC03E3AF5F4BF
19253005,1413,134817628,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,52.0,,1 bedrm fully furnished and serviced-NEXT GEN MALL,2017-06-29 21:59:33.995942,-1.322698,36.843404,0101000020E610000065A88AA9F46B4240F4C0C760C529F5BF
15438660,1413,99005873,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,45.0,,Style Care Furnished appartments,2017-06-29 21:59:33.993144,-1.318203,36.840486,0101000020E6100000785F950B956B42404ED367075C17F5BF
17687737,1413,120485764,Entire home/apt,,Nairobi,,Nairobi,0,0.0,1,2.0,,60.0,,NGARA APARTMENTS,2017-06-29 21:59:33.990472,-1.276717,36.827788,0101000020E6100000B8020AF5F4694240AAF413CE6E6DF4BF
2536347,1413,12987750,Entire home/apt,,Nairobi,,Nairobi,5,4.5,2,1.0,,50.0,,Modern Apartment with City View,2017-06-29 21:59:33.985237,-1.323753,36.843852,0101000020E61000000455A357036C4240D0B52FA0172EF5BF
15695299,1413,100744832,Entire home/apt,,Nairobi,,Nairobi,5,4.0,5,2.0,,55.0,,Cozy 2 Bedroom by all amenities,2017-06-29 21:59:33.980452,-1.288952,36.76098,0101000020E61000007E74EACA6761424018D2E1218C9FF4BF
3809258,1413,19577074,Entire home/apt,,Nairobi,,Nairobi,28,4.5,3,3.0,,50.0,,Spacious Cozy 3 Bed Apt & Office,2017-06-29 21:59:33.973223,-1.263042,36.784547,0101000020E610000064963D096C644240469737876B35F4BF
471581,1413,2280941,Entire home/apt,,Nairobi,,Nairobi,44,4.5,3,2.0,,52.0,,Located In a Serene Environment,2017-06-29 21:59:33.967640,-1.22835,36.857945,0101000020E610000024624A24D16D424065AA605452A7F3BF
13857911,1413,71175267,Entire home/apt,,Nairobi,,Nairobi,19,5.0,2,1.0,,49.0,,Beautiful rustic-style furnished 1bed apt,2017-06-29 21:59:33.962459,-1.261864,36.795111,0101000020E61000004DD87E32C6654240F4FE3F4E9830F4BF
17161298,1413,42214047,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,60.0,,"BEAUTIFUL,PRIVATE SECURE & COZY ENTIRE APT FOR  U!",2017-06-29 21:59:32.092121,-1.298752,36.790856,0101000020E610000035ECF7C43A6542405ED5592DB0C7F4BF
15402559,1413,98575036,Entire home/apt,,Nairobi,,Nairobi,2,0.0,4,2.0,,60.0,,"Cosy 2br, All ensuit, in Kileleshwa",2017-06-29 21:59:32.087810,-1.287732,36.77874,0101000020E6100000240B98C0AD634240E833A0DE8C9AF4BF
15827120,1413,12160523,Entire home/apt,,Nairobi,,Nairobi,4,4.5,5,2.0,,55.0,,Cozy two bedroom. Sleeps 5 adults,2017-06-29 21:59:32.085528,-1.29003,36.760497,0101000020E610000062DA37F757614240F9BD4D7FF6A3F4BF
2930780,1413,3932991,Entire home/apt,,Nairobi,,Nairobi,4,4.5,5,3.0,,47.0,,Very Spacious Apartment,2017-06-29 21:59:32.082390,-1.293267,36.771943,0101000020E610000025B03907CF624240BFEFDFBC38B1F4BF
19488369,1413,136792121,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,55.0,,Anfield Park - Luxury & Urban Living,2017-06-29 21:59:32.080134,-1.299588,36.779381,0101000020E6100000D80FB1C1C2634240806264C91CCBF4BF
16001431,1413,104013009,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,90.0,,"Salmiya Place, Valley Arcade",2017-06-29 22:02:07.307132,-1.290568,36.767894,0101000020E6100000B665C0594A624240DE3994A12AA6F4BF
6696923,1413,7537747,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,100.0,,Rosslyn lone tree 1br furnished,2017-06-29 22:02:07.303211,-1.215428,36.792314,0101000020E6100000DB148F8B6A65424073486AA16472F3BF
12613424,1413,8242014,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,1.0,,85.0,,"Super Cosy One bedroom Apt, Nairobi",2017-06-29 22:02:07.298943,-1.298298,36.784008,0101000020E6100000B4E6C75F5A6442403465A71FD4C5F4BF
13169314,1413,73580899,Entire home/apt,,Nairobi,,Nairobi,0,0.0,5,4.0,,85.0,,"Home away from Home in
Nanyuki Town",2017-06-29 22:02:07.294388,-1.300596,36.813911,0101000020E6100000656D533C2E68424046EF54C03DCFF4BF
8638282,1413,45333369,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,3.0,,100.0,,3 bedroom executive to let,2017-06-29 22:02:05.554427,-1.288898,36.794221,0101000020E6100000F165A208A9654240B2135E82539FF4BF
11487124,1413,13822707,Entire home/apt,,Nairobi,,Nairobi,0,0.0,5,3.0,,100.0,,SugarBowl House,2017-06-29 22:02:05.545597,-1.375934,36.758761,0101000020E6100000793D98141F6142407C45B75ED303F6BF
17081655,1413,114620059,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,85.0,,Beautiful independent guestroom with own kitchen.,2017-06-29 22:02:05.538032,-1.368315,36.732811,0101000020E6100000149337C0CC5D42401405FA449EE4F5BF
5435281,1413,28196721,Entire home/apt,,Nairobi,,Nairobi,1,0.0,2,1.0,,100.0,,Mae Day Guest House 1,2017-06-29 22:02:05.529433,-1.221368,36.819335,0101000020E6100000EDBB22F8DF6842404818062CB98AF3BF
13046978,1413,3528139,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,100.0,,"The Geo Mara , Tropical Towers C",2017-06-29 22:02:05.525189,-1.292665,36.78502,0101000020E61000005C5A0D897B64424002F1BA7EC1AEF4BF
9516479,1413,49309623,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,100.0,,Oasis Executive Suites,2017-06-29 22:02:03.101161,-1.257996,36.800566,0101000020E610000010255AF27866424026FBE769C020F4BF
13310621,1413,65259949,Entire home/apt,,Nairobi,,Nairobi,1,0.0,3,2.0,,85.0,,"Karen ""Scandinavian Style"" Log Home",2017-06-29 22:02:03.098449,-1.340881,36.706585,0101000020E61000000D6C9560715A4240923EADA23F74F5BF
15949428,1413,103540174,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,100.0,,Bright Spacious 2 Bedroom Apartment,2017-06-29 22:02:03.093861,-1.263568,36.743221,0101000020E6100000A759A0DD215F4240A35A44149337F4BF
13392603,1413,76164129,Entire home/apt,,Nairobi,,Nairobi,2,0.0,2,1.0,,88.0,,Brookview Apartments - 1 Bedroom - Kilimani,2017-06-29 22:02:03.091578,-1.289575,36.780079,0101000020E6100000F0A5F0A0D9634240C3D32B6519A2F4BF
8801267,1413,45291459,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,90.0,,Homely fully furnished apartment,2017-06-29 22:02:03.088248,-1.268736,36.797813,0101000020E61000006DA983BC1E6642402E20B41EBE4CF4BF
11314209,1413,59008023,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,2.0,,100.0,,Elegantly Furnished Apartment,2017-06-29 22:02:03.085416,-1.274159,36.789823,0101000020E6100000765089EB186542400C772E8CF462F4BF
16672383,1413,110296075,Entire home/apt,,Nairobi,,Nairobi,0,0.0,10,3.0,,100.0,,Quite entire House in Karen,2017-06-29 22:02:03.082644,-1.340231,36.738678,0101000020E610000029232E008D5E4240B35DA10F9671F5BF
15743630,1413,90988830,Entire home/apt,,Nairobi,,Nairobi,0,0.0,5,2.0,,85.0,,Home and away,2017-06-29 22:02:03.077279,-1.287452,36.761472,0101000020E6100000EC681CEA7761424078B7B2446799F4BF
18998491,1413,11684296,Entire home/apt,,Nairobi,,Nairobi,0,0.0,10,5.0,,100.0,,Affordable 5 Bedroom All En-suite House in Nairobi,2017-06-29 22:02:03.074921,-1.222953,36.903422,0101000020E6100000533E0455A3734240AEB8382A3791F3BF
17374714,1413,117391807,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,3.0,,90.0,,Salam furnished homes,2017-06-29 22:02:03.071868,-1.28705,36.784959,0101000020E6100000B6D95889796442409D11A5BDC197F4BF
13354219,1413,699643,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,90.0,,"Splendid Space, Perfect Location, Great Views!",2017-06-29 22:02:03.068593,-1.288073,36.78736,0101000020E6100000DB166536C86442400DC51D6FF29BF4BF
17288869,1413,61180390,Entire home/apt,,Nairobi,,Nairobi,2,0.0,3,1.0,,100.0,,The Other Place,2017-06-29 22:02:03.064518,-1.309549,36.687655,0101000020E610000027F73B1405584240EE26F8A6E9F3F4BF
16819504,1413,111896561,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,100.0,,Three bedroom furnished & serviced apartment,2017-06-29 22:02:03.059923,-1.277946,36.783965,0101000020E6100000B51A12F75864424040DD40817772F4BF
11266203,1413,58818197,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,85.0,,Beautiful secure guesthouse,2017-06-29 22:02:03.056526,-1.237446,36.851899,0101000020E6100000603FC4060B6D4240670E492D94CCF3BF
10196523,1413,42308955,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,95.0,,Discovery Home Treasures,2017-06-29 22:02:00.644027,-1.291426,36.822898,0101000020E6100000CFF8BEB854694240FA43334FAEA9F4BF
5238117,1413,26011237,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,100.0,,Bamboo Springs Apartments,2017-06-29 22:02:00.640903,-1.290345,36.776618,0101000020E610000012BEF73768634240F7E978CC40A5F4BF
11027990,1413,42308955,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,85.0,,Exotic home best for you,2017-06-29 22:02:00.635106,-1.288288,36.781922,0101000020E6100000EF022505166442409A44BDE0D39CF4BF
9176243,1413,47751911,Entire home/apt,,Nairobi,,Nairobi,3,4.5,2,1.0,,90.0,,The King Post,2017-06-29 22:02:00.628759,-1.264293,36.788956,0101000020E6100000D2FD9C82FC644240D6FCF84B8B3AF4BF
6026213,1413,26011237,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,99.0,,Crystal Glow,2017-06-29 22:02:00.625436,-1.29491,36.774626,0101000020E6100000CE50DCF126634240B936548CF3B7F4BF
19215511,1413,127490196,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,0.0,,85.0,,Cottage at Ngong House on 10acres of nature. Karen,2017-06-29 22:02:00.623189,-1.368817,36.751044,0101000020E6100000B3EDB43522604240605793A7ACE6F5BF
7552068,1413,22518066,Entire home/apt,,Nairobi,,Nairobi,3,4.0,6,3.0,,100.0,,2 or 3 Cosy bedrooms fully furnished apartment,2017-06-29 22:02:00.620034,-1.293677,36.788702,0101000020E61000001825E82FF4644240F56569A7E6B2F4BF
16404389,1413,94206319,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,100.0,,Gardens Furnished Apartments,2017-06-29 22:02:00.616940,-1.257795,36.798474,0101000020E6100000685A626534664240392861A6ED1FF4BF
17040943,1413,81909301,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,90.0,,2 BEDROOM BEAUTIFUL APARTMENT IN LAVINGTON,2017-06-29 22:02:00.614079,-1.297214,36.764528,0101000020E61000002A70B20DDC6142400F9D9E7763C1F4BF
15800989,1413,84242015,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,100.0,,HOME AWAY FROM HOME,2017-06-29 22:02:00.611010,-1.29688,36.776201,0101000020E6100000AE0FEB8D5A63424039622D3E05C0F4BF
15050470,1413,95120567,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,85.0,,FloCan house,2017-06-29 22:02:00.605703,-1.295053,36.789992,0101000020E6100000020D36751E6542401363997E89B8F4BF
14132957,1413,85257316,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,90.0,,New Serviced 2 Bedroom Apartments. WESTLANDS,2017-06-29 22:02:00.603227,-1.259925,36.79575,0101000020E610000060E5D022DB654240D49AE61DA728F4BF
11127071,1413,57822029,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,100.0,,"we offer 1,2,3 bedooms furnished",2017-06-29 22:02:00.599442,-1.294623,36.788292,0101000020E610000066D993C0E6644240FA635A9BC6B6F4BF
